"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"36aac00aa4e41f813a8732720bbe7121","2015","2014-12-16T00:58:25+00:00","1418691505","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","49.919","58.597","50.867","12.272","","32.744","12.272","","","","","","","","49.919","30.244","58.597","50.867","12.272","12.272","","","","","","","Navy Active","","","","","","","",
"36aac00aa4e41f813a8732720bbe7121","2015","2014-12-16T00:58:25+00:00","1418691505","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","49.919","58.597","50.867","12.272","","32.744","12.272","","","","","","","","","2.5","","","","","","","","","","","Navy Reserve","Navy","","","","","","",
"83d9b8e58352da283b4d7be18673c4ce","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","71.353","67.064","76.92","54.277","37.065","63.901","54.277","8","8","4","2","5","10","2","42.814","41.873","42.041","41.956","54.277","54.277","7","10","7","2","2","2","Army Active","","37.065","5","65.613","10","59.016","4",
"83d9b8e58352da283b4d7be18673c4ce","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","71.353","67.064","76.92","54.277","37.065","63.901","54.277","8","8","4","2","5","10","2","22.32","19.581","19.248","24.426","","","","","","","","","Army National Guard","","","","65.613","10","4.614","4",
"83d9b8e58352da283b4d7be18673c4ce","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","71.353","67.064","76.92","54.277","37.065","63.901","54.277","8","8","4","2","5","10","2","6.219","2.447","5.775","10.538","","","1","","1","2","","","Army Reserve","Army","","","65.613","10","1.983","2",
"904aacd60ea23282ccb02edb5d807c14","2015","2014-12-16T00:58:45+00:00","1418691525","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","11.296","11.201","13.062","14.182","15.094","17.67","14.182","","5","","3","","6","3","11.296","17.67","11.201","13.062","14.182","14.182","","6","5","","3","3","Army Active","Army","15.094","","10.262","","10.262","",
"70f5c4563a210d11994546289e096f09","2015","2014-12-16T00:58:49+00:00","1418691529","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","16.598","17.721","16.709","15.029","23.048","16.486","15.029","20","18","10","17","23","20","17","6.173","6.99","7.354","5.866","5.702","5.702","13","14","14","2","10","10","Army Active","","13.973","14","11.5","9","11.5","9",
"70f5c4563a210d11994546289e096f09","2015","2014-12-16T00:58:49+00:00","1418691529","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","16.598","17.721","16.709","15.029","23.048","16.486","15.029","20","18","10","17","23","20","17","2.853","3.275","8.265","2.179","3.893","3.893","2","1","2","1","4","4","Army National Guard","","7.374","5","11.5","9","","",
"70f5c4563a210d11994546289e096f09","2015","2014-12-16T00:58:49+00:00","1418691529","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","16.598","17.721","16.709","15.029","23.048","16.486","15.029","20","18","10","17","23","20","17","7.572","6.221","2.102","8.664","5.434","5.434","5","5","2","7","3","3","Army Reserve","Army","1.701","4","11.5","9","","",
"b496da8465733b9bda6a1d558b5588f6","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1541.52","1507.774","1485.914","1369.139","1577.457","1296.324","1369.139","104","70","86","79","100","71","79","1024.516","976.74","1091.948","1105.738","833.279","833.279","69","54","51","63","48","48","Army Active","","1126.767","70","1234.977","70","661.627","38",
"b496da8465733b9bda6a1d558b5588f6","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1541.52","1507.774","1485.914","1369.139","1577.457","1296.324","1369.139","104","70","86","79","100","71","79","517.004","319.584","415.826","380.176","424.68","424.68","35","17","19","23","25","25","Army National Guard","","450.69","30","1234.977","70","573.35","32",
"b496da8465733b9bda6a1d558b5588f6","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1541.52","1507.774","1485.914","1369.139","1577.457","1296.324","1369.139","104","70","86","79","100","71","79","","","","","111.18","111.18","","","","","6","6","Army Reserve","Army","","","1234.977","70","","",
"58040e015b89086794e23eae7fc64543","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","91.931","69.017","63.568","29.231","82.412","65.367","29.231","792","875","435","5510","","886","5510","40.688","29.728","31.056","27.995","11.737","11.737","376","419","413","209","2423","2423","Army Active","","82.412","","57.499","9354","57.499","9354",
"58040e015b89086794e23eae7fc64543","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","91.931","69.017","63.568","29.231","82.412","65.367","29.231","792","875","435","5510","","886","5510","47.544","33.058","35.218","33.016","16.225","16.225","378","423","419","207","2866","2866","Army National Guard","","","","57.499","9354","","",
"58040e015b89086794e23eae7fc64543","2015","2014-12-16T00:58:53+00:00","1418691533","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","91.931","69.017","63.568","29.231","82.412","65.367","29.231","792","875","435","5510","","886","5510","3.699","2.581","2.743","2.557","1.269","1.269","38","44","43","19","221","221","Army Reserve","Army","","","57.499","9354","","",
"a16bf132ba9062aa69b5df5f042670e8","2015","2014-12-16T00:58:43+00:00","1418691523","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","3.964","25.764","","3.964","","","","","","","","","","","","3.964","3.964","","","","","","","Army Active","Army","25.764","","10.372","","10.372","",
"9c487a4efa11516d315452527b663dad","2015","2014-12-16T00:58:42+00:00","1418691522","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","24","2","24","2",
"644579e5b0afd0bcfe08773ddeec8b7a","2015","2014-12-16T00:59:01+00:00","1418691541","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","737.912","512.212","793.122","107.506","266.73","359.551","107.506","","","","","","","","737.912","359.551","512.212","793.122","107.506","107.506","","","","","","","Army Active","","114.643","","158","","158","",
"644579e5b0afd0bcfe08773ddeec8b7a","2015","2014-12-16T00:59:01+00:00","1418691541","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","737.912","512.212","793.122","107.506","266.73","359.551","107.506","","","","","","","","","","","","","","","","","","","","Army National Guard","","35","","158","","","",
"644579e5b0afd0bcfe08773ddeec8b7a","2015","2014-12-16T00:59:01+00:00","1418691541","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","737.912","512.212","793.122","107.506","266.73","359.551","107.506","","","","","","","","","","","","","","","","","","","","Army Reserve","Army","117.087","","158","","","",
"718e2fec365002a02ec90f4c5da8036e","2015","2014-12-16T00:58:58+00:00","1418691538","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.913","37.589","37.466","10.38","2.361","23.316","10.38","","","","","","","","19.213","22.468","37.589","20.976","8.38","8.38","","","","","","","Army Active","","2.329","","11.571","","9.287","",
"718e2fec365002a02ec90f4c5da8036e","2015","2014-12-16T00:58:58+00:00","1418691538","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.913","37.589","37.466","10.38","2.361","23.316","10.38","","","","","","","","18.7","0.848","","16.49","2","2","","","","","","","Army National Guard","Army","0.032","","11.571","","2.284","",
"1b54872d99afb64675f9caec488d08cf","2015","2014-12-16T00:58:54+00:00","1418691534","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","870.639","","","","","","","122","","","","","","","","","","","","","","","Army Active","Army","870.639","122","","","","",
"83e1fa7f4dd9dc03f7e8dc4f3f2ed27b","2015","2014-12-16T00:58:56+00:00","1418691536","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","35.6","24","35.6","24",
"7c4e3a685b1b138665dd8d3658d3b688","2015","2014-12-16T00:59:27+00:00","1418691567","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","0.969","24.292","","0.969","","","","","203","","","","","","","0.969","0.969","","","","","","","Army Active","Army","24.292","203","","","","",
"2a1324b73d8f72ae3baecee4dc2ca469","2015","2014-12-16T00:59:28+00:00","1418691568","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","22.64","25.708","22.421","22.614","22.869","21.198","22.614","720","2193","317","974","2537","425","974","","0.493","1.389","0.013","0.392","0.392","","10","86","6","22","22","Army Active","","17.341","1654","19.367","1254","0.956","214",
"2a1324b73d8f72ae3baecee4dc2ca469","2015","2014-12-16T00:59:28+00:00","1418691568","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","22.64","25.708","22.421","22.614","22.869","21.198","22.614","720","2193","317","974","2537","425","974","13.681","10.49","18.191","15.825","12.171","12.171","417","193","1554","218","582","582","Army National Guard","","4.602","698","19.367","1254","9.44","698",
"2a1324b73d8f72ae3baecee4dc2ca469","2015","2014-12-16T00:59:28+00:00","1418691568","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","22.64","25.708","22.421","22.614","22.869","21.198","22.614","720","2193","317","974","2537","425","974","8.959","10.215","6.128","6.583","10.051","10.051","303","222","553","93","370","370","Army Reserve","Army","0.926","185","19.367","1254","8.971","342",
"caacf4ca68ea19800bca89910db24bf1","2015","2014-12-16T00:59:27+00:00","1418691567","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","9.5","9.5","8.51","17.136","7.788","9.5","17.136","120","120","120","620","7","120","620","9.5","9.5","9.5","8.51","17.136","17.136","120","120","120","120","620","620","Army Active","Army","7.788","7","1.438","","1.438","",
"0bea9b65ce2ace60f3c425f425c5d348","2015","2014-12-16T00:59:27+00:00","1418691567","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","10.014","12.388","5.833","22.801","19.568","16.87","22.801","1313","1556","915","3081","153","2136","3081","","0.408","","0.227","6.748","6.748","","51","","48","1533","1533","Army Active","","19.568","153","","","","",
"0bea9b65ce2ace60f3c425f425c5d348","2015","2014-12-16T00:59:27+00:00","1418691567","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","10.014","12.388","5.833","22.801","19.568","16.87","22.801","1313","1556","915","3081","153","2136","3081","8.022","13.538","10.975","3.626","12.446","12.446","1004","1854","1543","448","828","828","Army National Guard","","","","","","","",
"0bea9b65ce2ace60f3c425f425c5d348","2015","2014-12-16T00:59:27+00:00","1418691567","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","10.014","12.388","5.833","22.801","19.568","16.87","22.801","1313","1556","915","3081","153","2136","3081","1.992","2.924","1.413","1.98","3.607","3.607","309","231","13","419","720","720","Army Reserve","Army","","","","","","",
"a6173c0a261a70838dfc0bf04613a9fe","2015","2014-12-16T00:59:20+00:00","1418691560","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","10.812","10.346","11.509","8.415","19.267","8.512","8.415","25","24","27","19","","20","19","10.392","8.097","9.928","11.087","8.001","8.001","24","19","23","26","18","18","Army Active","","19.267","","11.88","28","11.455","27",
"a6173c0a261a70838dfc0bf04613a9fe","2015","2014-12-16T00:59:20+00:00","1418691560","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","10.812","10.346","11.509","8.415","19.267","8.512","8.415","25","24","27","19","","20","19","0.42","0.415","0.418","0.422","0.414","0.414","1","1","1","1","1","1","Army National Guard","Army","","","11.88","28","0.425","1",
"bc9387e0a48f61b5147c986d937f9c39","2015","2014-12-16T00:59:21+00:00","1418691561","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","3.614","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","3.614","","","","","",
"e8f9df6c68d210c0135a3feee56e03b4","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","44.047","46.754","63.521","13.999","1.819","40.372","13.999","94","97","136","21","","85","21","34.675","32.148","29.402","35.964","13.999","13.999","74","68","61","77","21","21","Army Active","","1.819","","0.598","","0.598","",
"e8f9df6c68d210c0135a3feee56e03b4","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","44.047","46.754","63.521","13.999","1.819","40.372","13.999","94","97","136","21","","85","21","9.372","8.224","15.906","18.216","","","20","17","33","39","","","Army National Guard","","","","0.598","","","",
"e8f9df6c68d210c0135a3feee56e03b4","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","44.047","46.754","63.521","13.999","1.819","40.372","13.999","94","97","136","21","","85","21","","","1.446","9.341","","","","","3","20","","","Army Reserve","Army","","","0.598","","","",
"2f41d29d6b7fb52a0a11b368350b7911","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","6.494","9.096","7.511","6.494","","","","","","","","","7.511","","","1.208","1.208","","","","","","","Army Active","","9.096","","7.232","","7.232","",
"2f41d29d6b7fb52a0a11b368350b7911","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","6.494","9.096","7.511","6.494","","","","","","","","","","","","3.867","3.867","","","","","","","Army National Guard","","","","7.232","","","",
"2f41d29d6b7fb52a0a11b368350b7911","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","6.494","9.096","7.511","6.494","","","","","","","","","","","","1.419","1.419","","","","","","","Army Reserve","Army","","","7.232","","","",
"33d067c2800a561122844d5ef88301d4","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","13.98","","13.554","14.022","13.565","13.554","","","","","","","","","13.315","13.98","","9.154","9.154","","","","","","","Army Active","","14.022","","13.992","","13.992","",
"33d067c2800a561122844d5ef88301d4","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","13.98","","13.554","14.022","13.565","13.554","","","","","","","","","","","","4.4","4.4","","","","","","","Army National Guard","","","","13.992","","","",
"33d067c2800a561122844d5ef88301d4","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","13.98","","13.554","14.022","13.565","13.554","","","","","","","","","0.25","","","","","","","","","","","Army Reserve","Army","","","13.992","","","",
"76007ecd0325140ec96481a093927055","2015","2014-12-16T00:59:24+00:00","1418691564","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","5.735","5.232","4.432","7.915","","5.116","7.915","","","","","","","","5.735","5.116","5.232","4.432","7.915","7.915","","","","","","","Army National Guard","Army","","","7.869","","7.869","",
"bd4eb2cd98239c04c720bf0ebff361f1","2015","2014-12-16T00:59:34+00:00","1418691574","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","81.931","119.477","92.317","160.901","158.685","165.436","160.901","3795","5542","5237","9538","8327","9803","9538","71.931","61.555","66.271","77.533","65.48","65.48","3604","3227","2920","4944","3680","3680","Army Active","","114.288","5821","163.327","6410","109.89","4497",
"bd4eb2cd98239c04c720bf0ebff361f1","2015","2014-12-16T00:59:34+00:00","1418691574","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","81.931","119.477","92.317","160.901","158.685","165.436","160.901","3795","5542","5237","9538","8327","9803","9538","10","102.897","52.206","14.784","72.835","72.835","191","6557","2603","293","4388","4388","Army National Guard","","36.243","2157","163.327","6410","44.742","1554",
"bd4eb2cd98239c04c720bf0ebff361f1","2015","2014-12-16T00:59:34+00:00","1418691574","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","81.931","119.477","92.317","160.901","158.685","165.436","160.901","3795","5542","5237","9538","8327","9803","9538","","0.984","1","","22.586","22.586","","19","19","","1470","1470","Army Reserve","Army","8.154","349","163.327","6410","8.695","359",
"0d5e0584c366499180b0810b69e26a2b","2015","2014-12-16T00:59:34+00:00","1418691574","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","5.183","","5.183","",
"3755802ef817ba193dafd5e25899308c","2015","2014-12-16T00:59:35+00:00","1418691575","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.275","14.826","25.047","18.52","20.689","15.096","18.52","2543","1761","2981","1904","779","1748","1904","21.275","10.096","10.826","25.047","10.02","10.02","2543","1169","1286","2981","1030","1030","Army Active","","15.689","588","22.3","1953","18.3","1603",
"3755802ef817ba193dafd5e25899308c","2015","2014-12-16T00:59:35+00:00","1418691575","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.275","14.826","25.047","18.52","20.689","15.096","18.52","2543","1761","2981","1904","779","1748","1904","","5","4","","8.5","8.5","","579","475","","874","874","Army National Guard","","5","191","22.3","1953","3","263",
"3755802ef817ba193dafd5e25899308c","2015","2014-12-16T00:59:35+00:00","1418691575","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.275","14.826","25.047","18.52","20.689","15.096","18.52","2543","1761","2981","1904","779","1748","1904","","","","","","","","","","","","","Army Reserve","Army","","","22.3","1953","1","87",
"142c7ff4edeebf5080e59d24ca0e961f","2015","2014-12-16T00:59:35+00:00","1418691575","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","1.013","","","","","","","","","","","","","","","","","","","","","","Army National Guard","","0.513","","0.516","","0.266","",
"142c7ff4edeebf5080e59d24ca0e961f","2015","2014-12-16T00:59:35+00:00","1418691575","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","1.013","","","","","","","","","","","","","","","","","","","","","","Army Reserve","Army","0.5","","0.516","","0.25","",
"234e482181c9ed0ef712111ac01f6c01","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","0.505","0.436","0.517","0.426","0.585","0.429","0.426","","","","","","","","0.505","0.429","0.436","0.517","0.426","0.426","","","","","","","Army Active","Army","0.585","","0.554","","0.554","",
"36060ba5ae2d4a90009b9a0a780020e8","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.619","20.871","17.162","17.468","41.422","22.622","17.468","12","22","8","17079","410","23","17079","10.809","3.934","7.59","8.581","17.468","17.468","6","4","8","4","17079","17079","Army Active","","41.422","410","22.151","4179","22.151","4179",
"36060ba5ae2d4a90009b9a0a780020e8","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.619","20.871","17.162","17.468","41.422","22.622","17.468","12","22","8","17079","410","23","17079","7.206","9.836","9.487","4.29","","","4","10","10","2","","","Army National Guard","","","","22.151","4179","","",
"36060ba5ae2d4a90009b9a0a780020e8","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","21.619","20.871","17.162","17.468","41.422","22.622","17.468","12","22","8","17079","410","23","17079","3.604","8.852","3.794","4.291","","","2","9","4","2","","","Army Reserve","Army","","","22.151","4179","","",
"c37a0767129fc2cebdea29d199b5e564","2015","2014-12-16T00:59:30+00:00","1418691570","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","271.885","280.078","274.841","79.965","110.12","169.357","79.965","2","3","3","3","","2","3","271.885","169.357","280.078","274.841","79.965","79.965","2","2","3","3","3","3","Army Active","Army","110.12","","245.8","3","245.8","3",
"1e1087129313b7eefa1f3d7fbf514206","2015","2014-12-16T00:59:30+00:00","1418691570","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","4.993","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","4.993","","","","","",
