"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Cost.PriorYearsDelta.record.partial.fields","value.BudgetYearOneOCO.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Quantity.PriorYearsDelta.record.partial.fields","value.BudgetYearFour.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"b76ed06ab2e77dc7995fe1a2527f5d92","2016","2015-02-11T02:08:24+00:00","1423620504","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","18.555","18.199","17.916","17.496","17.843","8.377","14.327","27.982","174","173","165","171","173","61","146","278","6.185","6.7","4.758","58","64","44","Army Reserve","Army","4.828","5.5","2.262","4.064","4.828","47","53","24","41","47","","10.486","","107","","","","","","","","","","",
"985140e9943c5dd0053dc2ff6323890d","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.531","","5","14.924","2.531","","","","24","","","112","24","","","","","","","Army Active","Army","0.638","","5","5.311","0.638","3","","","39","3","","","","","","","","","","","","","","",
"985140e9943c5dd0053dc2ff6323890d","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.531","","5","14.924","2.531","","","","24","","","112","24","","","","","","","Army National Guard","Army","1.255","","","7.515","1.255","18","","","61","18","","","","","","","","","","","","","","",
"985140e9943c5dd0053dc2ff6323890d","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.531","","5","14.924","2.531","","","","24","","","112","24","","","","","","","Army Reserve","Army","0.638","","","2.098","0.638","3","","","12","3","","","","","","","","","","","","","","",
"24278d955e29fd91a43486a8d8eb18ba","2016","2015-02-11T02:08:27+00:00","1423620507","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.191","0.776","4.557","0.784","0.717","1.427","1.008","0.784","","","","","","","","","1.191","0.776","4.557","","","","Army Active","Army","0.784","0.717","1.427","1.008","0.784","","","","","","","","","","","","","","","","","","","",
"34ee84a48f14499d462eac70bd886935","2016","2015-02-11T02:08:29+00:00","1423620509","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5","6","5","7.191","7","8","","7.191","","","","","","","","","5","6","5","","","","Army Active","Army","7.191","7","8","","7.191","","","","","","","","","","","","","","","","","","","",
"b64a06f495907675f1255679b1993043","2016","2015-02-03T15:51:45+00:00","1422978705","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","procurement-base","2016","24.37","34.331","31.764","46.887","47.454","53.172","36.619","46.887","","","","","","","","","19.665","29.59","26.944","","","","Navy Active","","38.724","44.575","12.32","15.976","38.724","","","","","","","","","","","","","","","","","","","",
"b64a06f495907675f1255679b1993043","2016","2015-02-03T15:51:45+00:00","1422978705","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","procurement-base","2016","24.37","34.331","31.764","46.887","47.454","53.172","36.619","46.887","","","","","","","","","4.705","4.741","4.82","","","","Navy Reserve","Navy","8.163","2.879","40.852","20.643","8.163","","","","","","","","","","","","","","","","","","","",
"aa4b1ade4ce3203cfa3aabf73f19c4ec","2016","2015-02-03T15:51:48+00:00","1422978708","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","procurement-base","2016","90.196","63.892","92.6","70.335","50.352","46.325","35.522","70.335","","","","","","","","","69.393","43.599","71.384","","","","Navy Active","","48.028","29.408","27.414","16.741","48.028","","","","","","","","","","","","","","","","","","","",
"aa4b1ade4ce3203cfa3aabf73f19c4ec","2016","2015-02-03T15:51:48+00:00","1422978708","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","procurement-base","2016","90.196","63.892","92.6","70.335","50.352","46.325","35.522","70.335","","","","","","","","","20.803","20.293","21.216","","","","Navy Reserve","Navy","22.307","20.944","18.911","18.781","22.307","","","","","","","","","","","","","","","","","","","",
"abb6dbb510cd754bc6c2ac0b84fb9f39","2016","2015-02-03T15:52:45+00:00","1422978765","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","36.595","40.824","35.682","17.181","34.056","5.799","19.474","17.181","","","","","","","","","33.478","37.617","32.503","","","","Navy Active","","14.312","30.862","3.906","16.32","14.312","","","","","","","","","","","","","","","","","","","",
"abb6dbb510cd754bc6c2ac0b84fb9f39","2016","2015-02-03T15:52:45+00:00","1422978765","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","36.595","40.824","35.682","17.181","34.056","5.799","19.474","17.181","","","","","","","","","3.117","3.207","3.179","","","","Navy Reserve","Navy","2.869","3.194","1.893","3.154","2.869","","","","","","","","","","","","","","","","","","","",
"89b60b6ff83dd5c8107dd1a28dcdfcd0","2016","2015-02-03T15:52:57+00:00","1422978777","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","4.675","4.44","4.77","4.322","4.386","6.509","4.272","4.322","","","","","","","","","4.493","4.44","4.77","","","","Navy Active","","4.114","4.21","6.055","4.031","4.114","","","","","","","","","","","","","","","","","","","",
"89b60b6ff83dd5c8107dd1a28dcdfcd0","2016","2015-02-03T15:52:57+00:00","1422978777","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","4.675","4.44","4.77","4.322","4.386","6.509","4.272","4.322","","","","","","","","","0.182","","","","","","Navy Reserve","Navy","0.208","0.176","0.454","0.241","0.208","","","","","","","","","","","","","","","","","","","",
"384528f616817b731d78c4c8519aa21a","2016","2015-02-03T15:52:54+00:00","1422978774","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","25.178","9.957","21.78","10.792","18.373","73.978","8.985","10.792","","","","","","","","","23.318","8.16","19.885","","","","Navy Active","","8.567","15.162","69.585","7.075","8.567","","","","","","","","","","","","","","","","","","","",
"384528f616817b731d78c4c8519aa21a","2016","2015-02-03T15:52:54+00:00","1422978774","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","25.178","9.957","21.78","10.792","18.373","73.978","8.985","10.792","","","","","","","","","1.86","1.797","1.895","","","","Navy Reserve","Navy","2.225","3.211","4.393","1.91","2.225","","","","","","","","","","","","","","","","","","","",
"b92d61b64756a4aee082ccaa5b824e20","2016","2015-02-03T15:52:47+00:00","1422978767","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","13.831","1.403","9.794","13.109","15.183","13.48","9.178","21.33","","","","","","","","","11.622","0.338","7.554","","","","Navy Active","","11.903","13.043","11.185","8.993","20.124","","","","","","","8.221","8.221","","","","","","","","","","","",
"b92d61b64756a4aee082ccaa5b824e20","2016","2015-02-03T15:52:47+00:00","1422978767","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","13.831","1.403","9.794","13.109","15.183","13.48","9.178","21.33","","","","","","","","","2.209","1.065","2.24","","","","Navy Reserve","Navy","1.206","2.14","2.295","0.185","1.206","","","","","","","8.221","","","","","","","","","","","","",
"56a03cbcbff7385c5c3b194977ba7e8b","2016","2015-02-03T15:52:54+00:00","1422978774","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","4.843","5.959","4.94","3.235","7.477","4.779","4.418","3.235","","","","","","","","","4.64","5.684","4.733","","","","Navy Active","","3.235","7.154","3.881","4.218","3.235","","","","","","","","","","","","","","","","","","","",
"56a03cbcbff7385c5c3b194977ba7e8b","2016","2015-02-03T15:52:54+00:00","1422978774","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Navy_PB_2016.xml","procurement-base","2016","4.843","5.959","4.94","3.235","7.477","4.779","4.418","3.235","","","","","","","","","0.203","0.275","0.207","","","","Navy Reserve","Navy","","0.323","0.898","0.2","","","","","","","","","","","","","","","","","","","","",
"5a4d4ba64d1ee14e5adf1baa596a11b5","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","185.559","178.006","237.443","126.152","215.861","232.156","180.207","126.152","","","","","","","","","165.913","147.998","213.397","","","","Air Force Active","","106.969","184.081","205.396","167.2","106.969","","","","","","","","","","","","","","","","","","","",
"5a4d4ba64d1ee14e5adf1baa596a11b5","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","185.559","178.006","237.443","126.152","215.861","232.156","180.207","126.152","","","","","","","","","19.646","30.008","24.046","","","","Air National Guard","Air Force","19.183","31.78","26.76","13.007","19.183","","","","","","","","","","","","","","","","","","","",
"36bca0d59a8208367ea7ed5109ea5ad9","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","602.421","522.288","704.265","464.367","400.722","344.224","498.314","464.367","","","","","","","","","526.036","482.708","625.888","","","","Air Force Active","","302.588","375.494","306.666","264.511","302.588","","","","","","","","","","","","","","","","","","","",
"36bca0d59a8208367ea7ed5109ea5ad9","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","602.421","522.288","704.265","464.367","400.722","344.224","498.314","464.367","","","","","","","","","76.385","39.58","78.377","","","","Air National Guard","","161.779","25.228","37.558","233.803","161.779","","","","","","","","","","","","","","","","","","","",
"36bca0d59a8208367ea7ed5109ea5ad9","2016","2015-02-03T15:53:13+00:00","1422978793","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","602.421","522.288","704.265","464.367","400.722","344.224","498.314","464.367","","","","","","","","","","0","","","","","Air Force Reserve","Air Force","0","0","","0","0","","","","","","","","","","","","","","","","","","","",
"28b511ea5630d04958895ae48ab4c5f3","2016","2015-02-03T15:53:37+00:00","1422978817","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","3.326","3.184","","33.606","3.651","18.431","59.634","33.606","","","","","","","","","3.326","3.184","","","","","Air Force Active","","32.956","1.217","18.431","59.634","32.956","","","","","","","0","0","","","","","","","","","","","",
"28b511ea5630d04958895ae48ab4c5f3","2016","2015-02-03T15:53:37+00:00","1422978817","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","3.326","3.184","","33.606","3.651","18.431","59.634","33.606","","","","","","","","","","","","","","","Air National Guard","Air Force","0.65","2.434","","","0.65","","","","","","","0","","","","","","","","","","","","",
"03cc411fa480c9eadf85cb1566940b69","2016","2015-02-03T15:53:33+00:00","1422978813","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","87.781","","58.6","79.049","87.781","","","","","","","","","","","","","","","Air Force Active","","85.221","","58.6","79.049","85.221","","","","","","","0","0","","","","","","","","","","","",
"03cc411fa480c9eadf85cb1566940b69","2016","2015-02-03T15:53:33+00:00","1422978813","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","87.781","","58.6","79.049","87.781","","","","","","","","","","","","","","","Air National Guard","","2.258","","0","0","2.258","","","","","","","0","0","","","","","","","","","","","",
"03cc411fa480c9eadf85cb1566940b69","2016","2015-02-03T15:53:33+00:00","1422978813","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","87.781","","58.6","79.049","87.781","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0.302","","0","0","0.302","","","","","","","0","0","","","","","","","","","","","",
"27800942a3e81724b5bac0763b6a3646","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","8.834","","2.048","6.528","8.834","","","","","","","","","","","","","","","Air Force Active","","8.551","","1.879","6.195","8.551","","","","","","","0","0","","","","","","","","","","","",
"27800942a3e81724b5bac0763b6a3646","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","8.834","","2.048","6.528","8.834","","","","","","","","","","","","","","","Air National Guard","","0.231","","0.112","0.258","0.231","","","","","","","0","0","","","","","","","","","","","",
"27800942a3e81724b5bac0763b6a3646","2016","2015-02-03T15:53:31+00:00","1422978811","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","8.834","","2.048","6.528","8.834","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0.052","","0.057","0.075","0.052","","","","","","","0","0","","","","","","","","","","","",
"a23765cf0ef172a4c977fca426023da8","2016","2015-02-03T15:53:43+00:00","1422978823","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.01","","63.118","91.489","92.41","","","","","","","","","","","","","","","Air Force Active","","72.049","","21.591","68.041","87.449","","","","","","","15.4","15.4","","","","","","","","","","","",
"a23765cf0ef172a4c977fca426023da8","2016","2015-02-03T15:53:43+00:00","1422978823","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.01","","63.118","91.489","92.41","","","","","","","","","","","","","","","Air National Guard","","4.637","","41.286","23.129","4.637","","","","","","","15.4","0","","","","","","","","","","","",
"a23765cf0ef172a4c977fca426023da8","2016","2015-02-03T15:53:43+00:00","1422978823","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","77.01","","63.118","91.489","92.41","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0.324","","0.241","0.319","0.324","","","","","","","15.4","0","","","","","","","","","","","",
"3a01d4093e6f0dd0b51c437f172ff6be","2016","2015-02-03T15:53:44+00:00","1422978824","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","7.249","","6.157","7.67","7.249","","","","","","","","","","","","","","","Air Force Active","","4.249","","4.183","4.725","4.249","","","","","","","0","0","","","","","","","","","","","",
"3a01d4093e6f0dd0b51c437f172ff6be","2016","2015-02-03T15:53:44+00:00","1422978824","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","7.249","","6.157","7.67","7.249","","","","","","","","","","","","","","","Air National Guard","","2.6","","1.974","2.645","2.6","","","","","","","0","0","","","","","","","","","","","",
"3a01d4093e6f0dd0b51c437f172ff6be","2016","2015-02-03T15:53:44+00:00","1422978824","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2016.xml","procurement-base","2016","","","","7.249","","6.157","7.67","7.249","","","","","","","","","","","","","","","Air Force Reserve","Air Force","0.4","","0","0.3","0.4","","","","","","","0","0","","","","","","","","","","","",
"46aeb2d0f577d67737be6f9ba3c45966","2016","2015-02-03T15:54:05+00:00","1422978845","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","661.758","667.525","658.739","273.85","473.107","199.477","247.4","273.85","60","60","60","30","36","8","18","30","397.055","400.515","395.243","32","32","32","Army Active","","273.85","283.864","199.477","247.4","273.85","30","22","8","18","30","","","","","","","","","","","","","","",
