"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_@footnote","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","ServiceAgencySuffix_val","ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army","","","1729","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-2ae5b6a83b3928d74e9c9e6f9448ae3f5c9c7f05","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-727d1751d45682beac98d951ffb4fcfbce75f9bc","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-519546190554502756b8ede44e6dbff7ecaa19cd"
"Army","","","1292","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-797f343ee77c0f6cefc960a12c287403d45e4cca","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-df6e1d2d87b45b5894c0dec5c74114e60315bcb3","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-e69cda1c65cad61a01ccb919b1bee6f249f5ec4d"
"Army","","","1438","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-0a2e7f995b5d939f35bcc0763a1eaef43b73f2b6","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-1bc444a8a2fc626ea5d38dc022ece21e604d686c","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-2-837a58c8aae5f724923f976d31df19d05a16daa3"
"Army","","","3316","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-9e548565fe67ab9bf1892c38b7ccb31a1d0fc32f","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-e2bfbfc46ca3e314a6fcf4f2510c34b02437409e","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-9a5ac18fc0f272b2dd22cebc6ccbaf827b82b2bc"
"Marine Corps","","","513","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-5bdcd54f7f866d968c82ed6503b6a181ea4e6bda","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-c2b3eda0b73213b6de253e3462d8c3f0a2b47ca3","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-9a5ac18fc0f272b2dd22cebc6ccbaf827b82b2bc"
"Army","","","2440","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-49f8c192777434ebbb0d9028957dc907b5b06cd4","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-a92449a229d45754038e03eb4a4d632067c68357","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-539870742e1c944d9fdd9047a21e4a0f4d5a2694"
"Army","","","3316","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-07fdd08f61e6dbfe406be08a2170e63dcc86dac7","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-372c31ad5e47b066a04a68de794246bb451edba0","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-49f5f897010a67d38d7ced77dd33839f2bced772"
"Marine Corps","","","513","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-5e79772cead8d3f0123e15b43d0789c2c02adeda","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-6586aee7b9818affafc9548bec0d824196df2066","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-49f5f897010a67d38d7ced77dd33839f2bced772"
"Army","","","2440","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-fdb4c9c0cc39b917c7f4883452d4e8aaf0253902","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-0e1a30e7660ca84b40431b030dd2e3ffe21df262","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-a6732eb698ec1ab5ae5dc7179c2e8eb85f96353d"
"Army","","","2440","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-a2e2b9ecde350b33b1ba040c234da9799958b668","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-72374bb19518ff6acbf2af0e4dd7ae4890ebf2ca","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-a72fa257517917357f6e60fd82d00140053ea186"
"Army","","","2440","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-b138a38ebb361a12be148536942b0c1cfc6e8c71","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-a91ce6074f9d937d487b4310206f8fa1426fd44a","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-597db76b88485a37206b2571271a325ca605fe31"
"Army","","","4690","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-fb39f68c8f1c07f2b11a9468a98f29b8d2e0c7db","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-b4f5f97adedeaeab45aa859e86811abeb414c4dc","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-986ddad696ea3f9fefd87a788494635ce55acda9"
"Army","","","3673","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-05ef73ecf4c70bce625fb65085dcea7c181233b7","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-a5d060bf339da8d9dd281f29cffaa84bf658b079","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-1-c1ae0944245c33e9c87b7da1912f00c34ec02a07"
"Army","","","3410","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-5f539fe8444f8fb8862d3a4aee1f9dd10c7752ee","","","","","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-f7cd6108feef8a2d44d485aeef0eace9360b1457","07dc99995f7ad9dc25cf3f0335d23daf034a0d38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","07dc99995f7ad9dc25cf3f0335d23daf034a0d38-0-30c965d4231c2b9e6f5e827a9fd1986cd31f139a"
"Navy","","","123572","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-13b9409551bc9a1bef96fa0784fda3a4f6681612","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-55b97df88eb1941ff8ad6e7e8ae6b4c488725848","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-0-1209cdc589079d9f57e374835208f07050bdee07"
"Navy","","","413183","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-7f68e8c7cf1b5f8224a879daa165e2861385dfed","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-36bca3736cc2f9698d3cce6f8334858808a2a1a6","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-0-1d21308b1db6965e13b88acb5e4bc4491016eed6"
"Navy","","","15183","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-985cadb10b8d3cbda86369999debe26681e926b6","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-e8760aa805b37dd721be418bed13ee2f2728a061","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-1-8401e4a0d824e7d0932b443291166f255101030f"
"Navy","","","1809761","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-6cfb73b78e881179369e80bc4743885b88c05e8c","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-e5f5a150032c0b67fff2ae1495822639dfa254ae","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-0-0398bfc153da9e2e0f9dc4c176ee714e3fb66ce0"
"Navy","","","398406","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-76d6e58fe24d61a38a2561ff46c7ce69f4d02982","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-dffec536547158bcc25f76efaaad9bc8f2e854ec","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-1-fee0dd8c4e0425994c42f8ba43baec0d157a6e62"
"Navy","","","615492","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-497a152c0518415ed8352083750fc1a8e53d3e70","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-a32b96aae6e28c7601037a5d197f0f7dd1b2053e","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-2-bbd5d9771b29d737743471bdc473ec5e8d7ab78b"
"Navy","","","586291","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-e8a2a6c86c2885ece7dd0c78e8980994b852646b","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-b0581544ef1df3b157c7a81fe0d1f979f837712b","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-3-2159a512514682c06d4e2d203235d44bce290dd4"
"Navy","","","647037","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-08c99788914618110a36f5ab4ca27fe1253aedb8-0-4f77a7212924a2d89a5e95d7ebb1d78094317488","","","","","08c99788914618110a36f5ab4ca27fe1253aedb8-0-af2f18289b5d28c18cffa3cbe96359d7734a477f","08c99788914618110a36f5ab4ca27fe1253aedb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","08c99788914618110a36f5ab4ca27fe1253aedb8-4-48a34f4733441765a5c0daeca1b7b99e068502aa"
"Navy","","","107","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-871188d2dd7dc2d24803003954e5bf24bf2a198c","","","","","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-0adb6f1fdd2213c90d8af571749e844614a43dfc","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-5b721282227bc0da178d239cf99886c2209d80a1"
"Navy","","","95","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-8abcd38567870c1bc8f5b5a76d4c4f5d77b7ed53","","","","","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-a49231e64766e78792c5045ce1f2afd7d17bb280","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-1-ef9dca1b96490444d29ca86f4b0eb7937139afb6"
"Navy","","","109","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-530c22568e2fb803787fe8698005dc2991ee0692","","","","","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-3fe17603e2d1507ecbb89314ada5c46d183f0056","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-2-8f8e74226c4ebbea18b3894d44fcfc1f032ddd21"
"Navy","","","1040","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-13358a8af49bf2193d8c1fcbff91f4af8f182c5e-0-c0fba426c034d4ecba046a027da5aa6c9cf5ee2e","","","","","13358a8af49bf2193d8c1fcbff91f4af8f182c5e-0-3796650c0af08f19e9e8c45837a8ba3ffbdc47e5","13358a8af49bf2193d8c1fcbff91f4af8f182c5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","13358a8af49bf2193d8c1fcbff91f4af8f182c5e-0-ff214490f6ee027f61ebc658993b70bbfd1b55da"
