"ServiceAgencyName_val","ServiceAgencyName_@footnote","ServiceAgencySuffix_val","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army","","","10","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-450d81262e0f53872aaf51c2ce30113712ba161b","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-227c67a5224688e1f86fadf75bc23ce6edbaebbd","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-50fe9746ede155485e75a87fd3c04e36bfe24877"
"Army","","","53","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-fda98024a9a6d34a0fbb6ff1d67c3a495d724c6c","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-6c89821749f2ce40ec413492cfa64103d21565ec","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-2e3cb1ec870edc039851e28af90529a1ff1c2e2c"
"Army","","","10","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-b1e87e001d6da2dd7c63e1dd343e02a04ba423d6","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-307a8170363f4b39b69b3f619b45d672d826bca2","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-3768654e14c33ba468f7a9508df5be8f2a776766"
"Army","","","37","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-0ecc7fd879cbe9b975ab66faeea70dc97d218cba","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-a897a77f178b77ab45440b35cd217103f7e433c8","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-75515cea6cbdffb786f7a3c4d4ed2a98139dd137"
"Army","","","90","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-34699613e18b8566696c6632fd91ee0530adf661","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-3f8af62c6481450ab4fefd8d60b0dd7135da6509","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-7600e701572030c5014cc9ee46881ccb521b26ce"
"Army","","","52","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-ba37952ebab3c99f1a69a767a123709b0c9a6476","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-0ee0f39f194f7c864715cf35e1ac7016bf445c6c","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-c06e02eb64de9c8e25700a0428a98e652d099792"
"Army","","","30","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-7387facf6b727a4c784f94e948035160c6dd3e39","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-cbbc1602906bfff6a3d18e0b130757d4f1e43697","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-06c8d721e57a5c93e47a6eef8b9c08b59d4ce2bd"
"Army","","","125","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-2317e7f8e1fbaf1318caea8e21c3420cc4e61d08","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-cbe297a6759ef18cd86354d2388a188c79075c1f","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-808971306c58326ce7eb7eedb2a6dd6ce762e62d"
"Army","","","3","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-2d24603638cd9370f73a572224335aa7472b8d85","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-20d96306826430eb786b4bd53c2cd9494237c22d","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-8f22f3103fc65f983d0b24d803f904f8775fc451"
"Army","","","30","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-a8869abd59db54790d02f30eafe195a28854359b","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-0c19e6972616874f39a4bdf7c84aa36405feb765","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-a3369051ca2eb5a180c5178045b5e2fcc29a5c7a"
"Army","","","20","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-10113bcb86313f39df8cdc4b3dab6b9451d52dd5","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-b129165db78aa08fc6729b13a010dae9831fce3d","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-43cd3957e1f37b397d52e755ada830535bcf31ab"
"Army","","BASE","25","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-e7a615ba8bd6e1075a4e781266a3e2f6a14b26a5","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-5e8d2dc1e2f7e44ea665b673f34d280fdec7343d","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-ea01e1256da71eb7dbe38543626e11cbf761ca97"
"Army","","","10","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-bca02422ba3186f3461d8c4bd245c54cc59c4c88","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-efcf26bbd679ed5ef8ed43d261ea6fe0cd2dc295","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-294491a50c5459b4e1a024a4a17dd9a3172e06f8"
"Army","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-36cc620859380881a3b936eda1d179f04e8dd8e4-0-662eda2082112dac01603575193ff50c8aa8754f","","","36cc620859380881a3b936eda1d179f04e8dd8e4-0-9becb361a19a165016d376a48e5fd0aec0330295","36cc620859380881a3b936eda1d179f04e8dd8e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","36cc620859380881a3b936eda1d179f04e8dd8e4-0-00158948223858a2f6e6db7fefd67df99b04323c"
"Army","","","1332","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-38eaa52a4cab4a4fe7887a14c439621fe69690b2-0-759b35de7db0beba980020d6bf4bfe0718b982f3","","","38eaa52a4cab4a4fe7887a14c439621fe69690b2-0-89ab0e3b261ff74aff0777eec490df89fea046c8","38eaa52a4cab4a4fe7887a14c439621fe69690b2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","38eaa52a4cab4a4fe7887a14c439621fe69690b2-0-606a6c647ca5fa033e496018a2225ca9728239a2"
"Army","","","9","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-41d2c86af1fe7c9570ff8e88d7bf45ffc8a25d1f-0-22ad553b7983f2d0dee3bf77b0fca6807d819fe9","","","41d2c86af1fe7c9570ff8e88d7bf45ffc8a25d1f-0-b6ac66a78973d30831028e68690093b7edbdf1d9","41d2c86af1fe7c9570ff8e88d7bf45ffc8a25d1f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","41d2c86af1fe7c9570ff8e88d7bf45ffc8a25d1f-0-27f470f103af595511922e5c5b8b40c6b4dc7713"
"Army","","","6","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-42465d4f0ec42299f35d8797bc150d07df0c4250-0-c9343b83c3c67db8efe928b3a38db48b5212f5ac","","","42465d4f0ec42299f35d8797bc150d07df0c4250-0-f4596f906ba77db1bd1cdb0a577d67fb109eabb4","42465d4f0ec42299f35d8797bc150d07df0c4250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","42465d4f0ec42299f35d8797bc150d07df0c4250-0-99acb941204a277fbbbb79fb87bfadab586778f0"
"Army","","","2","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-42465d4f0ec42299f35d8797bc150d07df0c4250-0-335740b64354a4a711f72991437903303b10af7b","","","42465d4f0ec42299f35d8797bc150d07df0c4250-0-205ad7e0752617d82ac7091cd308b759389d933a","42465d4f0ec42299f35d8797bc150d07df0c4250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","42465d4f0ec42299f35d8797bc150d07df0c4250-1-4c3458f93bd1c2983083fc7b41e899148bc5d74b"
"Army","","","6","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-42465d4f0ec42299f35d8797bc150d07df0c4250-0-4d4ec4949b55415af59fc8b52d1e66d69846b144","","","42465d4f0ec42299f35d8797bc150d07df0c4250-0-aa486eecf4f9607de886e150509636e006ed4bf4","42465d4f0ec42299f35d8797bc150d07df0c4250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","42465d4f0ec42299f35d8797bc150d07df0c4250-0-480a204275c0cebe0784441fa9d252b59f475cd8"
"Army","","","6","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-42465d4f0ec42299f35d8797bc150d07df0c4250-0-15162723529f72c29c6491ada424fffb9a0e04b8","","","42465d4f0ec42299f35d8797bc150d07df0c4250-0-3fa2268ad467dbf11cb79828d01926fa0f2a8131","42465d4f0ec42299f35d8797bc150d07df0c4250","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","42465d4f0ec42299f35d8797bc150d07df0c4250-1-3166cd0158f77a864b3aa2c941c91597f33a53fe"
"Army","","","48","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-447a90cfb9daa8854cd7b15df018eed300c22cc3-0-4d3810317eab112223992d384494852cecf271ed","","","447a90cfb9daa8854cd7b15df018eed300c22cc3-0-7b2212b267b925e6476a197c5e59b11ff9b42ba4","447a90cfb9daa8854cd7b15df018eed300c22cc3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","447a90cfb9daa8854cd7b15df018eed300c22cc3-0-54df91f3eb22912506527753a4d2437cc1ef2a48"
"Army","","","61","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-447a90cfb9daa8854cd7b15df018eed300c22cc3-0-9ae9159a4a43101fbc19e900f71d2066e89dc5a2","","","447a90cfb9daa8854cd7b15df018eed300c22cc3-0-448944ad4668a924b04174e52c3a4e55cd82e504","447a90cfb9daa8854cd7b15df018eed300c22cc3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","447a90cfb9daa8854cd7b15df018eed300c22cc3-1-da961fd679dcd455955ea413867c6379ddb4d838"
"Army","","","146","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-447a90cfb9daa8854cd7b15df018eed300c22cc3-0-68ef3c1f7eba897ad84321f4d6ea73eb67eb5168","","","447a90cfb9daa8854cd7b15df018eed300c22cc3-0-65e3b2ea77f227b371486c9e75980a49536c47bd","447a90cfb9daa8854cd7b15df018eed300c22cc3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","447a90cfb9daa8854cd7b15df018eed300c22cc3-2-7b0e0336d571c63b3407627ad200b44a5f41537b"
"Air Force","","","120","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-250560cc029dab8610758db3c088d929a13a98e8","","","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-dcccb6d3ffb3bbe74eb2474b6922cce8d3d36a2e","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-f977fe97ab361be50b29d074a57b0dcc47c4588c"
"Air Force","","","100","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-51eab90ec96dea5a0c041acef535d61599d410ec","","","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-511307be56d16f6f0158a73a522c1ff10ca7d39a","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-1-6b3d49456b3cee8bc16e9185894f482fcf5f1e34"
"Air Force","","","104","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-65833defe0506893f7537a101501f0ec7ea0b754","","","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-e99ccb28630d479365e5a916d699da6ca82c2b3f","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-4423de1320e18008aaa416b54d04847c9834b352"
"Air Force","","","260","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-f9bb9c4ca72366b6959b2a80422c1e9912ddf528","","","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-782d7d1720b9a9c47a0763406ce88641660538e3","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-1-6d44e7ff7c26742a2364dae711ad336d3d0a6505"
"Air Force","","","360","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-17a0842ef9085c45dc97bf7350dbed331b868380","","","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-0-05c3a31756add29dd38923c9d723ab7f80f71539","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","44cd8c7464f9b75e19eca56c69a38cd0fb74b02b-2-1412d2c05b935d1d4920e56c3e12f02f6152e62a"
