"ItemList_Item","CategorySubtotal_TotalCost_AllPriorYears_val","CategorySubtotal_TotalCost_PriorYear_val","CategorySubtotal_TotalCost_CurrentYear_val","CategorySubtotal_TotalCost_BudgetYearOneBase_val","CategorySubtotal_TotalCost_BudgetYearOneOCO_val","CategorySubtotal_TotalCost_BudgetYearOne_val","CategorySubtotal_TotalCost_BudgetYearTwo_val","CategorySubtotal_TotalCost_BudgetYearThree_val","CategorySubtotal_TotalCost_BudgetYearFour_val","CategorySubtotal_TotalCost_BudgetYearFive_val","CategorySubtotal_TotalCost_ToComplete_val","CategorySubtotal_TotalCost_Total_val","CategorySubtotal_TotalCost_Continuing_val","CategorySubtotal_Quantity","CategorySubtotal_UnitCost","Name_val","Name_@footnote","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4010db9d83b77a7285cf5111d994f0e8abeb4a0a-18-dfb96573d28d3c0ca1e43a8964dfbc49bfe3ed09","0","0.347","0.149","0.077","","0.077","","","","","","","","","","20) AXX3 CTG 9MM BLANK SINGLE ROUND","","","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-18-c0706a28f21e709f386fca3f8074a14a3c91488b","4010db9d83b77a7285cf5111d994f0e8abeb4a0a","root.record.ItemExhibitList.P40AItemGroup","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-0-18be4be756068f405b1a7e57d3774e8d310c5b0f"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4010db9d83b77a7285cf5111d994f0e8abeb4a0a-19-97a50d5b24091ce8179d5bf1b1b390cb8097e762","3.603","0.735","","","","","","","","","","","","","","21) FDTC FIRST DESTINATION TRANSPORTATION","","","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-19-bc199be30d15c668b3904cf8ac6abf35946aae87","4010db9d83b77a7285cf5111d994f0e8abeb4a0a","root.record.ItemExhibitList.P40AItemGroup","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-0-18be4be756068f405b1a7e57d3774e8d310c5b0f"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4010db9d83b77a7285cf5111d994f0e8abeb4a0a-20-97188adf50aeb06ac54578ece32931e83838b344","21.362","","","","","","","","","","","","","","","22) PRIOR YEARS CUMULATIVE FUNDING","","","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-20-b568ec8f095e1bc214be65a16e42ddb213052cf2","4010db9d83b77a7285cf5111d994f0e8abeb4a0a","root.record.ItemExhibitList.P40AItemGroup","4010db9d83b77a7285cf5111d994f0e8abeb4a0a-0-18be4be756068f405b1a7e57d3774e8d310c5b0f"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4068084afa84a39b8a71b7e91e55905a40a04912-0-0246ce835439154379c4482cbcb0183890662cde","","3.038","","","","","","","","","","","","","","Uncategorized","","","4068084afa84a39b8a71b7e91e55905a40a04912-0-d83bbcf253c739c092eafc07fb131844904f5863","4068084afa84a39b8a71b7e91e55905a40a04912","root.record.ItemExhibitList.P40AItemGroup","4068084afa84a39b8a71b7e91e55905a40a04912-0-c76aeba466cb4d6e68c6736d9501063db6981ddd"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4068084afa84a39b8a71b7e91e55905a40a04912-0-11c745521aed74da45fb505b1011b10c5a521999","0","0.696","0.696","0.796","","0.796","","","","","","","","","","Uncategorized","","","4068084afa84a39b8a71b7e91e55905a40a04912-0-e01df398c0307c9688e14f6eea3c2874a3601271","4068084afa84a39b8a71b7e91e55905a40a04912","root.record.ItemExhibitList.P40AItemGroup","4068084afa84a39b8a71b7e91e55905a40a04912-1-32125b16b70feff2314fe7e49d947a095223549f"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4068084afa84a39b8a71b7e91e55905a40a04912-0-b1ec2fe228b413539326e0c492787201a0d40a23","","3","2.974","24.719","","24.719","","","","","","","","","","Uncategorized","","","4068084afa84a39b8a71b7e91e55905a40a04912-0-bbd068dcdb08df8f9fccdff18ec5861e6e593c73","4068084afa84a39b8a71b7e91e55905a40a04912","root.record.ItemExhibitList.P40AItemGroup","4068084afa84a39b8a71b7e91e55905a40a04912-2-9f779fa41e47120b26107ca5aa50049cc9dfa90a"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4068084afa84a39b8a71b7e91e55905a40a04912-0-687f790d52f2b09f45fd6e06e2efd73c6bc31aa8","","5.941","","","","","","","","","","","","","","Uncategorized","","","4068084afa84a39b8a71b7e91e55905a40a04912-0-ca907d4c34c138706c474e71228a87a0366e2d74","4068084afa84a39b8a71b7e91e55905a40a04912","root.record.ItemExhibitList.P40AItemGroup","4068084afa84a39b8a71b7e91e55905a40a04912-3-aaf100fbfbf71b72877acbba6b8563dc3e5ed42a"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-40ca65b1383217b2fcc248d8979278996c43eebe-0-3fd088062b9ef983e427117054afb8d452c02e85","152.681","12.423","8.337","6.181","","6.181","","","","","","","","","","CTG 12 GAUGE #9 SHOT","","","40ca65b1383217b2fcc248d8979278996c43eebe-0-b68a7009c37333d708c59538a64ff515a45a1d16","40ca65b1383217b2fcc248d8979278996c43eebe","root.record.ItemExhibitList.P40AItemGroup","40ca65b1383217b2fcc248d8979278996c43eebe-0-4067e809994417796c6edf64f046eb89384135f3"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4153f61a3967ce700d694c8d37ddd2912b485780-0-2dc063267736dc34e1c9ca3c08b53734d5717722","89.101","1.509","5.265","9.136","","9.136","","","","","","","","","","GMF Enhancement","","","4153f61a3967ce700d694c8d37ddd2912b485780-0-eba92dc859bca62505bf262e268b70d0e450028f","4153f61a3967ce700d694c8d37ddd2912b485780","root.record.ItemExhibitList.P40AItemGroup","4153f61a3967ce700d694c8d37ddd2912b485780-0-6aecd593bc018f5fb474a8182ee5786f5e9eff3c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-41e2ebb1363e9a47928a2d47c274c7a68549a9f5-0-7f60687e19e0f99f7d482d901e1ec87bb2e7422a","21.673","0.594","","","","","","","","","","","","","","1) L0035 Antenna Modifications","","","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-0-1d772153d31b3d4b3611a5bb8da6f09102293faa","41e2ebb1363e9a47928a2d47c274c7a68549a9f5","root.record.ItemExhibitList.P40AItemGroup","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-0-84c5c37786390301acbb9c75cd15dac7938946c0"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-41e2ebb1363e9a47928a2d47c274c7a68549a9f5-1-2aad5366c5c902e8b8960288335f4632ca502a96","42.737","","2.334","0.41","","0.41","","","","","","","","","","2) CSRR - Support Systems Mod Kits (Increment 1 Ver 3, 4 & 5)","CSRR modernization kit unit cost varies between versions due to different capabilities/configurations.","","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-1-bb4a58c7b5cad08e6995bc5ef9b8fa39e585946a","41e2ebb1363e9a47928a2d47c274c7a68549a9f5","root.record.ItemExhibitList.P40AItemGroup","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-0-84c5c37786390301acbb9c75cd15dac7938946c0"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-41e2ebb1363e9a47928a2d47c274c7a68549a9f5-2-5e7d564cfe4016b5cc89cb7e01a52ece30864a56","0","0.398","2.488","2.287","","2.287","","","","","","","","","","3) L0099 Towed Buoy Antenna BRR-6/6B Reliability Improvements","","","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-2-38ccc84cc534f3b72b9245cbcc2360b51c146f30","41e2ebb1363e9a47928a2d47c274c7a68549a9f5","root.record.ItemExhibitList.P40AItemGroup","41e2ebb1363e9a47928a2d47c274c7a68549a9f5-0-84c5c37786390301acbb9c75cd15dac7938946c0"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-a1b8ad1919e5666dd71a5c1f2e52b6f84a5aea60","109.125","5.042","3.97","0","0","0","0","0","0","0","0","118.137","","","","","","","425e3a9634430a4fc2ae120833149a7954db0121-0-3858e0ed5256c607d2a7c717a1a08141e01aa82e","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-0-a05b61a75aede24ac1023a4ce8ed4b3fd5119f70"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-e16e0a95834112c151a227f2a4574cbd04484d5e","6.378","6.912","12.075","5.392","0","5.392","11.421","9.334","8.905","9.064","4.472","73.953","","","","","","","425e3a9634430a4fc2ae120833149a7954db0121-0-87320191fd0bae802d27227c76f42af219ecaca5","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-1-b33c90418a399bfd03597812512d408ea8d7cb71"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-ab1adca618cf4ebf63488ccb0a66b40d82963080","15.068","13.912","14.568","3.98","0","3.98","12.889","5.38","1.218","1.239","0","68.254","","","","","","","425e3a9634430a4fc2ae120833149a7954db0121-0-0a6ef0f2dfdce4f81307f91e662dd80a3f64b03c","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-2-969b045e76958664b470286846ee9c64ab0027e9"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-685a7bac40ce366d502d51cbfcfb97ca83f4b73f","0","0","0","0","0","0","1.532","7.491","3.891","5.859","0.075","18.848","","","","","","","425e3a9634430a4fc2ae120833149a7954db0121-0-f7ec062e4a85120b1b5dc89a02252cbbf460cfbb","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-3-d82fae36d0b0590df3b6d8b900a289b47116f811"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-a473dde9d9d9cac9bc5f43ce66c5a3c75fa3f18a","0","0.15","0.15","0.85","0","0.85","26.74","25.627","23.036","23.444","0","99.997","","","","","","","425e3a9634430a4fc2ae120833149a7954db0121-0-af178e6b90badf5f9d4301f5df51d50ccb588f8c","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-4-a07db9e0e65b348b07acb837fa95195e05b9b068"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-425e3a9634430a4fc2ae120833149a7954db0121-0-4716c6162bc0bfac2a178178d62299245941fccd","0.298","0.276","0.329","0.22","","0.22","","","","","","","","","","Uncategorized","","","425e3a9634430a4fc2ae120833149a7954db0121-0-be300e60f9006d049a3f79b180949ae3cb28d4e1","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P40AItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-5-bb0f64537ec4c99ca47e099bda2755415885bb03"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-42954bd2d8a962602258f724419cc0c892943656-0-63725fed139a510941ebb62e82fbc285e8bcc9c8","","0.946","1.7","0.977","0","0.977","","","","","","","","","","CAP Vehicles","","","42954bd2d8a962602258f724419cc0c892943656-0-4251c4be54050d049a8154eaf4a7c0d3dbf4839c","42954bd2d8a962602258f724419cc0c892943656","root.record.ItemExhibitList.P40AItemGroup","42954bd2d8a962602258f724419cc0c892943656-0-05f4bf02005739c5b4eba8daf4e0107bb950d2aa"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-431a38faa2bd282afe60ba716fcef9ab8f79ba0a-0-a9fc0c8e8353c07315c05eaca2c4fa61defc24d9","38.318","14.906","17.323","14.964","","14.964","17.491","13.094","12.775","13.139","","","true","","","Distributed Common Ground/Surface System","","","431a38faa2bd282afe60ba716fcef9ab8f79ba0a-0-bcd21b554dfe87bdd3aa31fc380d86b88c6a1c77","431a38faa2bd282afe60ba716fcef9ab8f79ba0a","root.record.ItemExhibitList.P40AItemGroup","431a38faa2bd282afe60ba716fcef9ab8f79ba0a-0-5cf6423f1696b43472b1eaf0bf138d1505380099"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4480f67713b629be9556c836a4abd169586270ba-0-5dc499ed4b57f87fa54c86aa548c8625f5dddd1a","115.189","5.392","14.486","7.876","0","7.876","6.006","9.829","13.693","19.969","0","192.44","","","","","","","4480f67713b629be9556c836a4abd169586270ba-0-e0824c5c2a79015bbbb97b89d3ba59b44ff9ec82","4480f67713b629be9556c836a4abd169586270ba","root.record.ItemExhibitList.P40AItemGroup","4480f67713b629be9556c836a4abd169586270ba-0-8068e0917af554a4c127984a30e2a23873f15254"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-45be8561ffda77db2bd400a153e19ba251afaca5-0-0fab6d92d302771df9ad3e9a95648f802480e056","16.923","2.255","","","","","","","","","","","","","","1) TD002: SUBMARINE TRAINING DEVICE MODS","","","45be8561ffda77db2bd400a153e19ba251afaca5-0-bfe9e12fdd273267cb2ccf587a6576fd08e86e85","45be8561ffda77db2bd400a153e19ba251afaca5","root.record.ItemExhibitList.P40AItemGroup","45be8561ffda77db2bd400a153e19ba251afaca5-0-4ef6bb456295c017e1461bc98fbade04922192d6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-45be8561ffda77db2bd400a153e19ba251afaca5-1-8f0624a760176f13b6cd446fa147ae3eec42d430","23.767","4.088","","","","","","","","","","","","","","2) TD006: SUB COAET","","","45be8561ffda77db2bd400a153e19ba251afaca5-1-07c23e70e8ddc402dd4ef28944154158fa50637e","45be8561ffda77db2bd400a153e19ba251afaca5","root.record.ItemExhibitList.P40AItemGroup","45be8561ffda77db2bd400a153e19ba251afaca5-0-4ef6bb456295c017e1461bc98fbade04922192d6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-45be8561ffda77db2bd400a153e19ba251afaca5-2-13bc2d6fdaeee1f155d899b7fe6de8cf5bf02051","69.346","5.536","","","","","","","","","","","","","","3) TD009: SMMTT PH3","Beginning in FY12, the TD009 cost code VA CLASS SMMTT kit procurements are merged with the SMMTT kit upgrades resulting in an increase in unit cost.","","45be8561ffda77db2bd400a153e19ba251afaca5-2-69d9027843ad5c5fc9ef4811cb4fb053deea459f","45be8561ffda77db2bd400a153e19ba251afaca5","root.record.ItemExhibitList.P40AItemGroup","45be8561ffda77db2bd400a153e19ba251afaca5-0-4ef6bb456295c017e1461bc98fbade04922192d6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-45be8561ffda77db2bd400a153e19ba251afaca5-3-e36d6275d953602c4d92f529587808197f5d9e58","30.395","","","","","","","","","","","","","","","4) TD015: SNADIS","","","45be8561ffda77db2bd400a153e19ba251afaca5-3-97ca06fa0c2633355e7ef47d46a56607d3172164","45be8561ffda77db2bd400a153e19ba251afaca5","root.record.ItemExhibitList.P40AItemGroup","45be8561ffda77db2bd400a153e19ba251afaca5-0-4ef6bb456295c017e1461bc98fbade04922192d6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-daccc05dda75ff46e110301e262e9adca7f21f51","19.198","16.582","33.571","6.296","0","6.296","3.965","3.844","3.911","3.978","0","91.345","","","","","","","46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-8b13bb6d06144f43a70bc66a956ee303e5f69927","46a95bbb6a23155bfc376c4e8dc229b36ab50352","root.record.ItemExhibitList.P40AItemGroup","46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-419c798220746ee73f313ccda0c8f0b97a6b57e8"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-47b74858cf72273243416e9cb5c92b59378f97aa-0-c9d9665e0b68a506976c131fe8e5b0d52a861eb7","0","0.103","0.264","0.162","0","0.162","0.255","0.245","0.216","0.22","0","1.465","","","","","","","47b74858cf72273243416e9cb5c92b59378f97aa-0-df67b6672d0084eead5203dc86a6dac85617aae6","47b74858cf72273243416e9cb5c92b59378f97aa","root.record.ItemExhibitList.P40AItemGroup","47b74858cf72273243416e9cb5c92b59378f97aa-0-6d871121134d52fe4c4e13b218d1333a8ea37b52"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-487889b09968ecdf03a86ef336df7ec2e7b09bee-0-1d3ebba6d1758e6daa4ce1c361b457301bf05abb","0.298","0.108","0.111","","","","","","","","","","","","","Closeout Liabilities -- LAP Competition","","","487889b09968ecdf03a86ef336df7ec2e7b09bee-0-c426b39f0f792a9497b8612e81db8914dac2e0c0","487889b09968ecdf03a86ef336df7ec2e7b09bee","root.record.ItemExhibitList.P40AItemGroup","487889b09968ecdf03a86ef336df7ec2e7b09bee-0-68c526547e5d08d621417a09716c372937cbbc33"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-488ebdbc3a1c4ab7a0b8a18437ef8512ebbf4402-0-d9221adb8810228bf880b760bf3ccc22b86c93e5","","1","7.639","58.16","0","58.16","","","","","","","","","","Uncategorized","","","488ebdbc3a1c4ab7a0b8a18437ef8512ebbf4402-0-f2c5f7b6c89e238b722375db18f4176686575a75","488ebdbc3a1c4ab7a0b8a18437ef8512ebbf4402","root.record.ItemExhibitList.P40AItemGroup","488ebdbc3a1c4ab7a0b8a18437ef8512ebbf4402-0-15b751a805a26a39929fdb8db5a413bae232cb76"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-48df5d05c2773ec359aeb1530bc75c78bc16ca49-0-89569d63603c2421772048635eb8cdb49532b12c","37.783","","","2","","2","","","","","","","","","","ARTY, 155MM PRIMER PERCUSSION M82 Series","","","48df5d05c2773ec359aeb1530bc75c78bc16ca49-0-f3d7d53a3e0dd460b28e80779fd2c5b8ef55b5a9","48df5d05c2773ec359aeb1530bc75c78bc16ca49","root.record.ItemExhibitList.P40AItemGroup","48df5d05c2773ec359aeb1530bc75c78bc16ca49-0-409d014fb7a3e05d062ce524f08c13f2c77d0eb7"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-0-2890dd4cf2e4cf7c02b20c2a97f5942bb0dd0ef9","5.613","","0.272","","","","","","","","","","","","","1) CG001 - SPQ-9B RADAR","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-17970a6bb06c7ae65a008bb438a304e5396b0afe","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-1-091ec2744836cbdf5106a5f59370be398a9cee20","14.925","1.117","0.732","0.915","","0.915","","","","","","","","","","2) IFF AIMS","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-1-e29bfb8df9bf7326486702c44e08f9b8d638c409","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-2-efea466ec03b69d1b166607a6182146963ed556e","3.393","0.143","0.169","0.16","","0.16","","","","","","","","","","3) CG003 DECOYS MK 53","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-2-07510c508b829138df68c1779fa80c4604926c81","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-3-5bb22de11f815c279ca0349a2705a5ca4b8ba0d0","40.285","0.111","0.139","0.44","","0.44","","","","","","","","","","4) CG004 SLQ-32","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-3-24042afc903fd27a783f0ecdc882b16cae734473","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-4-0510b7b1946e6bad4b57a0f0057a8dde91738119","20.834","0.826","0.293","","","","","","","","","","","","","5) CG005 MK 46/MK 20 OPTICAL SIGHT","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-4-eff3aacaf5fd68d0010371987bafcff2b2c09c8d","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4a9ec00fa94288e44b4be1a50155055dee8298f7-5-9a2435373e74f56ade1e653e81185ef800d0ef13","11.547","0.696","1.362","1.014","","1.014","","","","","","","","","","6) CG006 COMBAT SYSTEM INTEGRATION","","","4a9ec00fa94288e44b4be1a50155055dee8298f7-5-e7c258e1d63a8f4d9dd7ae526d029e7220f4c40d","4a9ec00fa94288e44b4be1a50155055dee8298f7","root.record.ItemExhibitList.P40AItemGroup","4a9ec00fa94288e44b4be1a50155055dee8298f7-0-300c859c21e3ab6434964d76669df22f0227e40e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4af79b3e11d38137563b00e49ae46637891eaaa8-0-6e9fbff172e8c34a3046a2bf8738fa38d04c5a66","0","1.048","0.345","1.283","","1.283","","","","","","","","","","1) Light Trucks","","","4af79b3e11d38137563b00e49ae46637891eaaa8-0-d60f399a2253732f63c0d590db5cbf537359bc7f","4af79b3e11d38137563b00e49ae46637891eaaa8","root.record.ItemExhibitList.P40AItemGroup","4af79b3e11d38137563b00e49ae46637891eaaa8-0-75dd71a49c2e0cb020e1ca19b28bd5b9b8cefaa1"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4af79b3e11d38137563b00e49ae46637891eaaa8-1-9d3c73d1b8e28e22d200d2d928d45a18d397b876","0","0.107","0.612","","","","","","","","","","","","","2) ILS Support Cost","","","4af79b3e11d38137563b00e49ae46637891eaaa8-1-6d1eba66484b03a982aafa3b78170d7322ca565d","4af79b3e11d38137563b00e49ae46637891eaaa8","root.record.ItemExhibitList.P40AItemGroup","4af79b3e11d38137563b00e49ae46637891eaaa8-0-75dd71a49c2e0cb020e1ca19b28bd5b9b8cefaa1"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4af79b3e11d38137563b00e49ae46637891eaaa8-2-549522991b300bf8df9b3f3ca299dc40dbd94639","0","4.721","","1.214","","1.214","","","","","","","","","","3) Force Protection","","","4af79b3e11d38137563b00e49ae46637891eaaa8-2-5fd9c4eb612479f53589b114878648755b18e535","4af79b3e11d38137563b00e49ae46637891eaaa8","root.record.ItemExhibitList.P40AItemGroup","4af79b3e11d38137563b00e49ae46637891eaaa8-0-75dd71a49c2e0cb020e1ca19b28bd5b9b8cefaa1"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4af79b3e11d38137563b00e49ae46637891eaaa8-3-75d90859d638d7af4116f13de2e01f28823b5950","0","1.163","","","","","","","","","","","","","","5) MRAP Upgrades","","","4af79b3e11d38137563b00e49ae46637891eaaa8-3-179cfc1fa7a09781a0ef3192e0b366effaf9b2c1","4af79b3e11d38137563b00e49ae46637891eaaa8","root.record.ItemExhibitList.P40AItemGroup","4af79b3e11d38137563b00e49ae46637891eaaa8-0-75dd71a49c2e0cb020e1ca19b28bd5b9b8cefaa1"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4bb90c79bf39dc7758599406706f1f5b295919a1-0-f1f8766e4d58893d081cbbf632cdc91a9bd55d93","0.118","0.061","0.067","0.061","","0.061","","","","","","","","","","1) AL100 TRANSPORTATION ACCOUNT CODE","","","4bb90c79bf39dc7758599406706f1f5b295919a1-0-b4b0ddadb23a6edafb09aa347b63dc554ef96617","4bb90c79bf39dc7758599406706f1f5b295919a1","root.record.ItemExhibitList.P40AItemGroup","4bb90c79bf39dc7758599406706f1f5b295919a1-0-0dffedb860c3a053ff2b2cafcb53d0faab3edf9e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-4bb90c79bf39dc7758599406706f1f5b295919a1-1-d98d61cfe3a9992d406efad6424cf1458d8b0e17","59.598","30.76","","34.3","","34.3","","","","","","","","","","2) AL100 INTERMEDIATE CALIBER GUN AMMUNITION HARDWARE","","","4bb90c79bf39dc7758599406706f1f5b295919a1-1-7818cf00b527ab3f12fbbcbf40b35dd62a0ec4d4","4bb90c79bf39dc7758599406706f1f5b295919a1","root.record.ItemExhibitList.P40AItemGroup","4bb90c79bf39dc7758599406706f1f5b295919a1-0-0dffedb860c3a053ff2b2cafcb53d0faab3edf9e"
