"Name_@footnote","Name_val","Cost_TotalCost_CurrentYear_val","Cost_TotalCost_BudgetYearOneBase_val","Cost_TotalCost_BudgetYearOne_val","Cost_TotalCost_PriorYear_val","Cost_TotalCost_AllPriorYears_val","Cost_TotalCost_BudgetYearOneOCO_val","Cost_TotalCost_ToComplete_val","Cost_TotalCost_Total_val","Cost_TotalCost_Continuing_val","Cost_TotalCost_BudgetYearTwo_val","Cost_TotalCost_BudgetYearThree_val","Cost_TotalCost_BudgetYearFour_val","Cost_TotalCost_BudgetYearFive_val","Cost_Quantity_AllPriorYears_val","Cost_Quantity_PriorYear_val","Cost_Quantity_CurrentYear_val","Cost_Quantity_BudgetYearOneBase_val","Cost_Quantity_BudgetYearOne_val","Cost_Quantity_Total_val","Cost_Quantity_BudgetYearOneOCO_val","Cost_Quantity_BudgetYearTwo_val","Cost_Quantity_BudgetYearThree_val","Cost_Quantity_BudgetYearFour_val","Cost_Quantity_BudgetYearFive_val","Cost_UnitCost_AllPriorYears_val","Cost_UnitCost_PriorYear_val","Cost_UnitCost_CurrentYear_val","Cost_UnitCost_BudgetYearOneBase_val","Cost_UnitCost_BudgetYearOne_val","Cost_UnitCost_Total_val","Cost_UnitCost_BudgetYearOneOCO_val","Cost_UnitCost_BudgetYearTwo_val","Cost_UnitCost_BudgetYearThree_val","Cost_UnitCost_BudgetYearFour_val","Cost_UnitCost_BudgetYearFive_val","Cost_PriorYear_UnitCost_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_BudgetYearOneOCO_UnitCost_val","Cost_BudgetYearOneOCO_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","Cost_BudgetYearOne_UnitCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_Continuing_val","Cost_AllPriorYears_TotalCost_val","Cost_AllPriorYears_UnitCost_val","Cost_AllPriorYears_Quantity_val","Cost_CurrentYear_TotalCost_val","Cost_CurrentYear_UnitCost_val","Cost_CurrentYear_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneBase_UnitCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_ToComplete_UnitCost_val","Cost_ToComplete_Quantity_val","Cost_ToComplete_TotalCost_val","Cost_Total_Quantity_val","Cost_Total_TotalCost_val","Cost_Total_UnitCost_val","Cost_BudgetYearTwo_UnitCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearThree_UnitCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearFour_UnitCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFive_UnitCost_val","Cost_BudgetYearFive_Quantity_val","Cost_BudgetYearFive_TotalCost_val","AllPriorYearsDeliveries_val","ManufacturerList_Manufacturer","IdCode_val","SubCostElementList_SubCostElement","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"","STEP (OCO) - DISN-TE (Component Hardware)","0.398","","","2.701","3.288","","","","true","","","","","24","1","2","","","","","","","","","0.137","2.701","0.199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-32fc395bd096776a669677ac7fc8338227faacb7-0-de420b69184e391975e61a92a3c544c843a2de9c","","","32fc395bd096776a669677ac7fc8338227faacb7-0-59d833502b10781f807dbb2d78b7f9701e4010de","32fc395bd096776a669677ac7fc8338227faacb7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","32fc395bd096776a669677ac7fc8338227faacb7-0-8a6a60bffdff6fbf4fcdb91fa388683c9bea5385"
"","STEP (OCO) - Hardware (Multiplexers, Encryption)","0.918","","","1.042","0.019","","","","true","","","","","1","2","2","","","","","","","","","0.019","0.521","0.459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32fc395bd096776a669677ac7fc8338227faacb7-1-ed32e18cf75f72af2769611c33b8357a44418a4b","32fc395bd096776a669677ac7fc8338227faacb7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","32fc395bd096776a669677ac7fc8338227faacb7-0-8a6a60bffdff6fbf4fcdb91fa388683c9bea5385"
"","STEP (OCO) JIPM NCC (Engineering & Install)","3.444","","","1.528","","","","","true","","","","","","2","4","","","","","","","","","","0.764","0.861","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32fc395bd096776a669677ac7fc8338227faacb7-2-b6a1962517a1c37e9f9900b043856f564ee39068","32fc395bd096776a669677ac7fc8338227faacb7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","32fc395bd096776a669677ac7fc8338227faacb7-0-8a6a60bffdff6fbf4fcdb91fa388683c9bea5385"
"","7.1.1) L367 PRODUCT ENGINEERING","0.017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3822342eeb893c93fd5f836f6e36c6edb70054be-0-4a3d6dd207a78297f58c4039847e9b827463d4ac","3822342eeb893c93fd5f836f6e36c6edb70054be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","3822342eeb893c93fd5f836f6e36c6edb70054be-6-6b425b1b51acbd291b5df99fe50093ea1531366e"
"","12.1.1) Prior Years Cumulative Funding","","","","","28.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3822342eeb893c93fd5f836f6e36c6edb70054be-0-45853a9f4e93a5783c3fc7a7c055dc726ed68a6b","3822342eeb893c93fd5f836f6e36c6edb70054be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","3822342eeb893c93fd5f836f6e36c6edb70054be-11-bbffd9c4791cc2398e87bde05b1ea0824ead4dde"
"","Commercial LMR Systems","26.196","25.098","25.098","10.519","632.286","","","","","","","","","1","","","1","1","","","","","","","632286","","","25098","25098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-4470675b4e26b663d05eca37b5e9d3dc27ef5846-0-111b038ba0feec8de0482e53a50ff4a1e944e682","","","4470675b4e26b663d05eca37b5e9d3dc27ef5846-0-8c97cba0bc9a15e2dde811cc52b2e47ac0bb35d4","4470675b4e26b663d05eca37b5e9d3dc27ef5846","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4470675b4e26b663d05eca37b5e9d3dc27ef5846-0-40553965ded3058f6d6ec3ea927650c279e0f2f9"
"","Engineering and Program Management","3.599","3.815","3.815","3.335","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4470675b4e26b663d05eca37b5e9d3dc27ef5846-1-296752176f533fc705729ca3df095f8f5d3f8643","4470675b4e26b663d05eca37b5e9d3dc27ef5846","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4470675b4e26b663d05eca37b5e9d3dc27ef5846-0-40553965ded3058f6d6ec3ea927650c279e0f2f9"
"","1.1.1) MK45 MODS 1&2 KITS","0.000","0.000","0.000","0.000","16.708","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-1e859d3a1bb360dc04de40f2af342d0dd1c2b3e8","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-db650cb61696d583322690cf5674dfff54a7f9df"
"","3.1.1) DDG MODERNIZATION WEAPONS","0.000","0.000","0.000","0.000","8","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-c8ebed2c50210dfed1a9756f3156eedee2274ea1","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-2-b6a9eabb7f59ffb12667e17aa03b2ae7442f58fc"
"","3.1.2) MK45 MOD 4 KITS","0.000","0.000","0.000","0.000","55.912","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-1-95dc8f5b8c0ad620b5a77313112c5199e7c65e5e","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-2-b6a9eabb7f59ffb12667e17aa03b2ae7442f58fc"
"","3.1.3) MK45 MOD 4 KITS-INSTALL / ILS / PRODUCTION","0.000","0.000","0.000","0.000","4.203","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-2-494ed0ed04d31669c6436f6fd0d6088c0b128968","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-2-b6a9eabb7f59ffb12667e17aa03b2ae7442f58fc"
"","5.1.1) FORCE PROTECTION WEAPONS (ATFP)","0.000","0.000","0.000","0.000","5.308","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-7d6b771b2a7802e0413bd36a4402064b4269a613","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-4-64fb59862d339d73b4e7020318ea232f015f501f"
"","6.1.1) STABILIZED MK38 MOD 2 GUNS - ESVS","0.000","0.000","0.000","0.000","10.438","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-c10c57defc4efa0c87dd457c9d81a811ff1885a1","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-5-ea29f855d9220e08c2f0dc1c89f6e6fdda17ad03"
"","7.1.1) PALLETIZED PROTECTION SYSTEMS","0.000","0.000","0.000","0.000","1.1","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-fe699ca45d19fa8c8f45e2d88d9567b48383ae3f","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-6-eaac75474a9e6bfb499dc9c1994633f43943bf9b"
"","7.1.2) PRE-PRODUCTION COSTS","0.000","0.000","0.000","0.000","1.691","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-1-2d3dbe7da7f447f5e4d48695a388af751833294f","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-6-eaac75474a9e6bfb499dc9c1994633f43943bf9b"
"","8.1.1) LAND BASED ENGINEERING SITE","0.000","0.000","0.000","0.000","7.8","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-b99c027a5937bf8654f65bb9b4b2604af327530f","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-7-5fd38fe5bbedd5e830ed1d31d5e08c3ee50c303f"
"","10.1.1) ACQUISITION WORKFORCE FUND - 2009","0.000","0.000","0.000","0.000","0.277","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-0-1807a096643a5bb532334f0547b062e7444227b8","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-9-1f1a3a3c1521aeb1fb35a803a1a959eee9fd42df"
"","10.1.2) DIMINISHING MANUFACTURING SOURCES","0.000","0.000","0.000","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647139108381b59b1b4a58ff83c7b2490a38e1c-1-0caeaaa8ef13b3293f9487bc8c1e794c357ec66f","4647139108381b59b1b4a58ff83c7b2490a38e1c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","4647139108381b59b1b4a58ff83c7b2490a38e1c-9-1f1a3a3c1521aeb1fb35a803a1a959eee9fd42df"
"","Multimedia/Visual Information Systems","0.324","","","8.456","196.776","","","","","","","","","1","1","1","","","","","","","","","196776","8456","324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-479448408507c0a373edb2e230cf11307539b76c-0-c70c574a1ee5e2ee84cf2cd6c7a727d69f215670","","","479448408507c0a373edb2e230cf11307539b76c-0-bdfa4dbfe0dc62ffd6f12455d12bd05a19c7a7ca","479448408507c0a373edb2e230cf11307539b76c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","479448408507c0a373edb2e230cf11307539b76c-0-72bb128f8f665d3f13e2a06fbc9d8754592c7cd8"
"","Joint Personal Dosimeter","","","","","","","0.000","8.215","","4.639","2","1.576","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","491affde4c84d8f8803b4aa76f00dfb775bf55d3-0-2dcd2a27ba41bf850e7c3830f4ce893010a30db9","491affde4c84d8f8803b4aa76f00dfb775bf55d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","491affde4c84d8f8803b4aa76f00dfb775bf55d3-0-d15376ab4f09cef24b89ddb928ed7ebc494aef02"
"","Radiological Detection System","","","","","","","","","true","","3.992","5.055","7.167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","491affde4c84d8f8803b4aa76f00dfb775bf55d3-0-2d80a95f1360e2a73d5579021413925583b1062b","491affde4c84d8f8803b4aa76f00dfb775bf55d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","491affde4c84d8f8803b4aa76f00dfb775bf55d3-1-276e981dd7fe8a806afd08b48c345f569e552b68"
"","Dedicated HPC Project Investments","8","6.446","6.446","","","","","","","","","","","","","4","4","4","","","","","","","","","2000","1611.5","1611.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-539f2f008eec29197e8273e18c4494e55c5324bb-0-eeb5e529bd2fcafa6f09def6efa5f7791bdff56c","","","539f2f008eec29197e8273e18c4494e55c5324bb-0-c36bcce8e11b98baa5cdbf7ed61c33a3a66aa201","539f2f008eec29197e8273e18c4494e55c5324bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","539f2f008eec29197e8273e18c4494e55c5324bb-0-d89b9b8e8f248d1596781c6bb71351a6ad1b844e"
"","Defense Supercomputing Resource Centers","54.683","58.806","58.806","","","","","","","","","","","","","2","2","2","","","","","","","","","27341.5","29403","29403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-539f2f008eec29197e8273e18c4494e55c5324bb-1-90a35149f8a14e0c3e0f22becd7614734a20bf39","","","539f2f008eec29197e8273e18c4494e55c5324bb-1-4f64f7f3a0f8332e8d3f5ce03480bb6e7b3ae723","539f2f008eec29197e8273e18c4494e55c5324bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","539f2f008eec29197e8273e18c4494e55c5324bb-0-d89b9b8e8f248d1596781c6bb71351a6ad1b844e"
"","1.2.1) FE002 Production Start Up","","","","","28.102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5401ff724ee7bd9d16e6c234c1ef022c926fb8eb-0-36bea0887239bb4e8db153ab98343c8e5b6c2f2d","5401ff724ee7bd9d16e6c234c1ef022c926fb8eb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","5401ff724ee7bd9d16e6c234c1ef022c926fb8eb-0-a0d221f98ccfffc9352aba111477ed978a16ce6d"
"","5.1.1) Prior Years (ARC CVN)","0.000","0.000","0.000","0.000","65.959","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56c443d91bfefa117a5387cbdc2cfc69e67db36f-0-cb387222595284f4792a93a61f670061875b333c","56c443d91bfefa117a5387cbdc2cfc69e67db36f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","56c443d91bfefa117a5387cbdc2cfc69e67db36f-4-ba33caaf3e14466cb6501741d4fb13a76e67eb78"
"","2.1.1) MPF UB Modular Doc","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5f09a7c7f290a90cd26e9d1ab39cd72f35344c5c-0-3b60cd7b5e5bf207507e3ceec1525d6001bd9931","5f09a7c7f290a90cd26e9d1ab39cd72f35344c5c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","5f09a7c7f290a90cd26e9d1ab39cd72f35344c5c-1-cb0cd1dabdd8f9c9e2be8a85e0d7d753b6d65d71"
"Site locations will be activated for the transportable Geo-location systems.  Quantity and unit costs will vary depending on site configuration.; Site activation includes the engineering, integration and deployment of RAIDRS deployable systems.  It is not a hardware entry.; Quantity/unit cost data represents the number of complete systems to be fielded, and the average total cost per system.  Due to site unique requirements, there may be large cost variances among fiscal years.","a. RAIDRS SITE PREPARATION AND ACTIVATION","0.000","","","","101.89","","","","","","","","","5","","","","","","","","","","","20.378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-1acca61787cdacb3e195c554b4b490d271e2ba03","6787c2e289f814c2d6d40b946736c44d0569b6f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-ecf17a4004b635a8120ee57fa24fa26637f84173"
"CCS P3I - Unit cost variance due to the procurement/production of dissimilar items as stated in the approved CCS P3I strategy.","b. CCS PRE-PLANNED PRODUCT IMPROVEMENT (P3I)","6.977","16.275","16.275","11.323","23.833","","","","","","","","","7","2","1","7","7","","","","","","","3.405","5.662","6.977","2.325","2.325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-62a0b0ab79d2e5499b960f1757ac240caf616d8f","6787c2e289f814c2d6d40b946736c44d0569b6f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-3f8b20726566527a2ace559043387607a0a51dac"
"","c. Air National Guard CCS","","44.8","44.8","","","","","","","","","","","","","","2","2","","","","","","","","","","22.4","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","","6787c2e289f814c2d6d40b946736c44d0569b6f4-1-870e0535df125d6e57c7b223f1406ca94a8651c1","6787c2e289f814c2d6d40b946736c44d0569b6f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-3f8b20726566527a2ace559043387607a0a51dac"
"","GSELN","0.000","","","1.362","5.463","","","","","","","","","2","1","","","","","","","","","","2.732","1.362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A","","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-7396580326fd0b7b54ff9f0dbba8c057a3dcfdb1","6787c2e289f814c2d6d40b946736c44d0569b6f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6787c2e289f814c2d6d40b946736c44d0569b6f4-0-49edbafabd54fbe2c44d8eceab8dee4af3863b3b"
"","NSS ISB: Next Generation Star Trackers","4.22","4.305","4.305","0.5","","","","20.927","","11.902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-0-25305981edad90cf67fbc51a33b472bb6ceb4446","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-0-f3405a278fb8d7c5a7502d1f13b96c0f8be4594d"
"","NSS ISB: Read Out Integrated Circuit (ROIC) Foundry Improvement and Sustainability","","2.639","2.639","3.864","3.7","","","10.203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-1-73119d4aa97b8f9981d8f161bf60eddeab05add1","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-0-f3405a278fb8d7c5a7502d1f13b96c0f8be4594d"
"","NSS ISB: Space Qualified Solar Cell Supply Chain","0.947","1.5","1.5","0.6","5.58","","","8.627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-2-f2d837bad0b4e3a16a80e0edadcccc320abc5d03","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","6b6aa5b20122c58a5b34e6c51e6b75f0b99cbede-0-f3405a278fb8d7c5a7502d1f13b96c0f8be4594d"
