"Name_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_Quantity_val","Cost_CurrentYear_TotalCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneOCO_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army Active","70","12.063","17","3.308","39","5.181","","","39","5.181","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-0-38bb219b09d07b784de2c85e593d7f3321e968da","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-1-0b2237869d9d68e80d967c0bc694465eff99fd8b"
"Army National Guard","","","33","6.428","9","4.522","","","9","4.522","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-1-74a5336ddd8e41de3ae48149e3c95cad23a4d514","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-1-0b2237869d9d68e80d967c0bc694465eff99fd8b"
"Army Reserve","","","19","3.698","8","1.938","","","8","1.938","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-2-1be07758942c0595021635bf195a9530553be23b","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-1-0b2237869d9d68e80d967c0bc694465eff99fd8b"
"Army Active","130","8.502","53","3.84","77","5.887","","","77","5.887","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-0-d944bb1a4750fa54af0b5b36e010b2f4b432c23f","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-2-77beb1381208cf17a1ea2979da155a7b399cc12f"
"Army National Guard","","","58","4.205","71","5.349","","","71","5.349","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-1-25384444d820ae08178a451d384d27103539dc3e","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-2-77beb1381208cf17a1ea2979da155a7b399cc12f"
"Army Reserve","","","58","4.205","26","1.914","","","26","1.914","","","","","","","","8a08f13999c6f1a5125f508975004dd945110002-2-764d71663b262883a3862a69846fa54297670f4a","8a08f13999c6f1a5125f508975004dd945110002","root.record.ItemExhibitList.P5Item","8a08f13999c6f1a5125f508975004dd945110002-2-77beb1381208cf17a1ea2979da155a7b399cc12f"
"Army Active","","4.313","2128","271","","","","","","","","","","","","","","8ab5c44fab938113a8fd733fbab8f2b26ae31915-0-3e1d5e4eae163bda1994e9eef2b923a940eb5d34","8ab5c44fab938113a8fd733fbab8f2b26ae31915","root.record.ItemExhibitList.P5Item","8ab5c44fab938113a8fd733fbab8f2b26ae31915-0-565daec1c1548d8ec7a1835388f01a0983bc8893"
"Army Active","","","","6.822","","7.998","","","","7.998","","","","","","","","8cbd3b220b71c760f806b4c51c521f0fcc127fae-0-354e45753e8c31329845a84d17649e749569f4fd","8cbd3b220b71c760f806b4c51c521f0fcc127fae","root.record.ItemExhibitList.P5Item","8cbd3b220b71c760f806b4c51c521f0fcc127fae-0-53c1848779ae5e4999202e53c020e344e7c15e20"
"Army Active","4299","17.243","1414","14.833","965","9.94","","","965","9.94","","","","","","","","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-0-781bde4a2378cda36304623afac2e00cc6e8ad0d","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13","root.record.ItemExhibitList.P5Item","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-0-b769300530239699df3dde740d3981ed78a51021"
"Army National Guard","3052","8.313","1146","7.414","780","6.565","","","780","6.565","","","","","","","","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-1-bd2114e6ae4646757919ccb362021fded4f20e78","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13","root.record.ItemExhibitList.P5Item","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-0-b769300530239699df3dde740d3981ed78a51021"
"Army Reserve","647","1.895","226","2.087","360","2.25","","","360","2.25","","","","","","","","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-2-9b719de0c3a31b4673ec2ddbf471a00d8efc6904","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13","root.record.ItemExhibitList.P5Item","8ccc2438aadb7e3d290b3ce1462af1428e5d3e13-0-b769300530239699df3dde740d3981ed78a51021"
"Army Active","","19.704","10","32.885","","13.992","","","","13.992","","","","","","","","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77-0-1cf5f0d9d71a8ef214e6715fedc440b497b42e9d","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77","root.record.ItemExhibitList.P5Item","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77-0-d6889090a00967051650528e4aca10920b07449c"
"Army National Guard","","","20","65.771","","","","","","","","","","","","","","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77-1-5891c4172b94b81fb0527ed2caa6d91eaa5854ea","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77","root.record.ItemExhibitList.P5Item","8d9fbe4ab14cac5c7cb0e0aa7228ce0186116d77-0-d6889090a00967051650528e4aca10920b07449c"
"Army Active","17","10.378","","","18","12.514","","","18","12.514","","","","","","","","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-0-a09df8c81fe26649d5f0c3d982311b69c1fc8f64","8eddcb2c832c7960e76a5aa4815c55057fdaf63a","root.record.ItemExhibitList.P5Item","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-0-6372c0d249a4cc3517402903e436a658fcfb591e"
"Army National Guard","18","10.653","9","6.146","25","17.505","","","25","17.505","","","","","","","","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-1-812f18cd9ae0ff59cbf463458a7b24d5febeef9c","8eddcb2c832c7960e76a5aa4815c55057fdaf63a","root.record.ItemExhibitList.P5Item","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-0-6372c0d249a4cc3517402903e436a658fcfb591e"
"Army Reserve","","","","","9","6.059","","","9","6.059","","","","","","","","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-2-e09e66b9a1c79d3a6ac91fc47ffe1dd0821d869e","8eddcb2c832c7960e76a5aa4815c55057fdaf63a","root.record.ItemExhibitList.P5Item","8eddcb2c832c7960e76a5aa4815c55057fdaf63a-0-6372c0d249a4cc3517402903e436a658fcfb591e"
"Army Active","","","38375","53.669","1060","1.5","","","1060","1.5","","","","","","","","913fdc393ecd59bfb38f09647a667fe307eec53b-0-a7b01f9efc09d9b25afc16a9c8b97cef27351ac8","913fdc393ecd59bfb38f09647a667fe307eec53b","root.record.ItemExhibitList.P5Item","913fdc393ecd59bfb38f09647a667fe307eec53b-0-2edca6d6d580bcd6b31564dd1e482ea66b3609b5"
"Army Active","6240","16.903","44910","45.62","4511","5.1","","","4511","5.1","","","","","","","","913fdc393ecd59bfb38f09647a667fe307eec53b-0-7f3950f936b384202a906dc1f9177baaac8bba14","913fdc393ecd59bfb38f09647a667fe307eec53b","root.record.ItemExhibitList.P5Item","913fdc393ecd59bfb38f09647a667fe307eec53b-1-1134fe4947d5c82c3fadeb5d929ad529cae6cb23"
"Army Active","107846","123.865","54561","62.867","91866","89.876","","","91866","89.876","","","","","","","","913fdc393ecd59bfb38f09647a667fe307eec53b-0-d34ebba92b3d1b94a1f756004eab458f06228444","913fdc393ecd59bfb38f09647a667fe307eec53b","root.record.ItemExhibitList.P5Item","913fdc393ecd59bfb38f09647a667fe307eec53b-2-a4701d68b81bf6ecd0f988c1aad9853926bb64c4"
"Army Active","","8.356","5","12.159","11","19.381","","","11","19.381","","","","","","","","925c5ee46b9342bef8311d7b40bd93aa370b94c4-0-01a545809bf910ed06741b6439f724d964a2f798","925c5ee46b9342bef8311d7b40bd93aa370b94c4","root.record.ItemExhibitList.P5Item","925c5ee46b9342bef8311d7b40bd93aa370b94c4-0-87c7df18cfd49044c06a48f89ea49a3db17dd708"
"Army National Guard","","3.757","3","6.5","3","8.011","","","3","8.011","","","","","","","","925c5ee46b9342bef8311d7b40bd93aa370b94c4-1-a8bef3eecbb220163349f359bf5f617facf80cd3","925c5ee46b9342bef8311d7b40bd93aa370b94c4","root.record.ItemExhibitList.P5Item","925c5ee46b9342bef8311d7b40bd93aa370b94c4-0-87c7df18cfd49044c06a48f89ea49a3db17dd708"
"Army Reserve","","1.177","","1.325","1","2.671","","","1","2.671","","","","","","","","925c5ee46b9342bef8311d7b40bd93aa370b94c4-2-db4cc13e3322d1a068ad7ceca28ec0ad30c8a3de","925c5ee46b9342bef8311d7b40bd93aa370b94c4","root.record.ItemExhibitList.P5Item","925c5ee46b9342bef8311d7b40bd93aa370b94c4-0-87c7df18cfd49044c06a48f89ea49a3db17dd708"
"Army Active","206","11.714","316","6.857","28","2.422","","","28","2.422","","","","","","","","943c034e03a671df93a993831f319adfe44cb471-0-50b2f5ac38eac5338df28033a9e2a35ceed0f0e3","943c034e03a671df93a993831f319adfe44cb471","root.record.ItemExhibitList.P5Item","943c034e03a671df93a993831f319adfe44cb471-0-dc998a67949e18b0ac3345cd5a3ec4b003d3ba09"
"Army National Guard","169","4.547","62","2.136","37","3.201","","","37","3.201","","","","","","","","943c034e03a671df93a993831f319adfe44cb471-1-cae7ca2aa96a80beee3741d431dc29be645fb8f2","943c034e03a671df93a993831f319adfe44cb471","root.record.ItemExhibitList.P5Item","943c034e03a671df93a993831f319adfe44cb471-0-dc998a67949e18b0ac3345cd5a3ec4b003d3ba09"
"Army Reserve","237","6.193","67","1.518","102","8.823","","","102","8.823","","","","","","","","943c034e03a671df93a993831f319adfe44cb471-2-946733ab05cdd9e8bd1c9925f031ca43a3b89dc7","943c034e03a671df93a993831f319adfe44cb471","root.record.ItemExhibitList.P5Item","943c034e03a671df93a993831f319adfe44cb471-0-dc998a67949e18b0ac3345cd5a3ec4b003d3ba09"
"Army Active","","114.844","4","47.235","","79.692","","","","79.692","","","","","","","","963ab57ad8d138f67fcade4a8d254cac1a917bbf-0-36621aa85dcc0223b4d31cc5b43a664c51a3fee9","963ab57ad8d138f67fcade4a8d254cac1a917bbf","root.record.ItemExhibitList.P5Item","963ab57ad8d138f67fcade4a8d254cac1a917bbf-0-dca73cf43327a1f123be07777111285a2eec33fb"
"Army Active","","14.89","117","27.545","118","27.4","","","118","27.4","","","","","","","","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-0-8cb7cabbf6639152f5a0459a9c274ac735bcb1b4","973f6f6f8138cfabcee43f306e4ed1eead7efe1e","root.record.ItemExhibitList.P5Item","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-0-c40b6a8a6c6d2cdcd98f9567ac9c79013709d167"
"Army National Guard","","","97","23","98","23","","","98","23","","","","","","","","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-1-ca1653236885ef207276b15b74624ee7eb734671","973f6f6f8138cfabcee43f306e4ed1eead7efe1e","root.record.ItemExhibitList.P5Item","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-0-c40b6a8a6c6d2cdcd98f9567ac9c79013709d167"
"Army Reserve","","","26","6.18","26","6.18","","","26","6.18","","","","","","","","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-2-0c3c29c85cfb4809a5122ffd4a413e056db32380","973f6f6f8138cfabcee43f306e4ed1eead7efe1e","root.record.ItemExhibitList.P5Item","973f6f6f8138cfabcee43f306e4ed1eead7efe1e-0-c40b6a8a6c6d2cdcd98f9567ac9c79013709d167"
"Army Active","","7.705","","8.221","","","","","","","","","","","","","","973f722c585fd7f1d32d452342903a8401637b02-0-4102704f1ce44af339524b007c3feea075d9dd7e","973f722c585fd7f1d32d452342903a8401637b02","root.record.ItemExhibitList.P5Item","973f722c585fd7f1d32d452342903a8401637b02-0-6528782375a8f30edb02453d49662611e27b1f4a"
"Army National Guard","","5.361","","5.606","","","","","","","","","","","","","","973f722c585fd7f1d32d452342903a8401637b02-1-2732ebd462ca9b8f86cef48146fe99825ca569bd","973f722c585fd7f1d32d452342903a8401637b02","root.record.ItemExhibitList.P5Item","973f722c585fd7f1d32d452342903a8401637b02-0-6528782375a8f30edb02453d49662611e27b1f4a"
"Air Force Active","","140.595","","124.143","","75.396","","","","75.396","","","","","","","","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-0-47694662e3d3a871b0b9db56ca7ae41debb00684","9be843d93ca62f5db7a86c44e2b275b1a452bfb2","root.record.ItemExhibitList.P5Item","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-0-d4e6dc90668ad4cb6a36deb189e26e5e675012fe"
"Air Force Reserve","","1.691","","0.459","","0.528","","","","0.528","","","","","","","","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-1-2fec433c0a043cd7af9698849180241d81d4352b","9be843d93ca62f5db7a86c44e2b275b1a452bfb2","root.record.ItemExhibitList.P5Item","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-0-d4e6dc90668ad4cb6a36deb189e26e5e675012fe"
"Air National Guard","","20.6","","8.529","","7.613","","","","7.613","","","","","","","","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-2-03a989125a422ddcc3181726741a952919d5ad0a","9be843d93ca62f5db7a86c44e2b275b1a452bfb2","root.record.ItemExhibitList.P5Item","9be843d93ca62f5db7a86c44e2b275b1a452bfb2-0-d4e6dc90668ad4cb6a36deb189e26e5e675012fe"
"Army Active","","","","","51","15.416","","","51","15.416","","","","","","","","9f8cb3d3e96c3190aa0b1426e647b397d07c7322-0-429513982f91247f346c795c27ac591522f3bc72","9f8cb3d3e96c3190aa0b1426e647b397d07c7322","root.record.ItemExhibitList.P5Item","9f8cb3d3e96c3190aa0b1426e647b397d07c7322-0-2c241939b9f9ecc73cb3c802f712e037145b345f"
"Army Active","","64.774","","","","","","","","","","","","","","","","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-0-c5c33cc82a36e682e22a36834a6d4ad11bd33bba","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0","root.record.ItemExhibitList.P5Item","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-0-74ee93995aaf062682afd61f368e298591801dd6"
"Army National Guard","","","123","44.593","87","26.106","","","87","26.106","","","","","","","","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-1-d98db89dcceeac2d399bc1ba29179aec21102711","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0","root.record.ItemExhibitList.P5Item","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-0-74ee93995aaf062682afd61f368e298591801dd6"
"Army Reserve","","","7","2.538","7","2.1","","","7","2.1","","","","","","","","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-2-a7232d052937e993aa9435502e75f4a0d53c9770","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0","root.record.ItemExhibitList.P5Item","a07e5c1b80c410888a8e0266259f29a0c8e0d4c0-0-74ee93995aaf062682afd61f368e298591801dd6"
"Army Active","129","22.843","140","20.646","","","","","","","","","","","","","","a4460a9154512b0668a33647dcaaacac449a0b63-0-2f29c01e32552a01ace100d5c66386bfb57bbacf","a4460a9154512b0668a33647dcaaacac449a0b63","root.record.ItemExhibitList.P5Item","a4460a9154512b0668a33647dcaaacac449a0b63-0-3295634b7210f48f100d41b4cbc01e26b5380f5d"
"Army National Guard","89","11.788","82","13.719","","","","","","","","","","","","","","a4460a9154512b0668a33647dcaaacac449a0b63-1-320bf29fa527fcc097464a5f407bbf8c517bcfd1","a4460a9154512b0668a33647dcaaacac449a0b63","root.record.ItemExhibitList.P5Item","a4460a9154512b0668a33647dcaaacac449a0b63-0-3295634b7210f48f100d41b4cbc01e26b5380f5d"
"Army Reserve","8","1.593","","","","","","","","","","","","","","","","a4460a9154512b0668a33647dcaaacac449a0b63-2-5969a98a005b33704ee6b2dccec4bc358ed66090","a4460a9154512b0668a33647dcaaacac449a0b63","root.record.ItemExhibitList.P5Item","a4460a9154512b0668a33647dcaaacac449a0b63-0-3295634b7210f48f100d41b4cbc01e26b5380f5d"
"Army Active","","","17","6.573","37","12.514","","","37","12.514","","","","","","","","a6145861192d92e1e45f813eee727f40b0e67937-0-aa5daa37a4e9142b4d3d60f7b5836ee2fc903cc7","a6145861192d92e1e45f813eee727f40b0e67937","root.record.ItemExhibitList.P5Item","a6145861192d92e1e45f813eee727f40b0e67937-0-89bf39e3d7a06d6396689e9e359648d88dd9ed4e"
"Army National Guard","","","34","13.967","51","22.804","","","51","22.804","","","","","","","","a6145861192d92e1e45f813eee727f40b0e67937-1-39c82059aa41d3f33a14a9c7563a587e7ca7e81f","a6145861192d92e1e45f813eee727f40b0e67937","root.record.ItemExhibitList.P5Item","a6145861192d92e1e45f813eee727f40b0e67937-0-89bf39e3d7a06d6396689e9e359648d88dd9ed4e"
"Army Active","576","18.502","","","","","","","","","","","","","","","","a6424059c7877f9083b2c23849770fa530bcbb20-0-00d47946f1d92b82f65396d42e8cf7407d49bdc8","a6424059c7877f9083b2c23849770fa530bcbb20","root.record.ItemExhibitList.P5Item","a6424059c7877f9083b2c23849770fa530bcbb20-0-e5ff730b0122a5f0686f4fe2a2d5192b178890c4"
"Army National Guard","666","10.358","","","","","","","","","","","","","","","","a6424059c7877f9083b2c23849770fa530bcbb20-1-c51f96bcb779e7457649c4eb2f6e958c45fc4307","a6424059c7877f9083b2c23849770fa530bcbb20","root.record.ItemExhibitList.P5Item","a6424059c7877f9083b2c23849770fa530bcbb20-0-e5ff730b0122a5f0686f4fe2a2d5192b178890c4"
"Army Reserve","666","10.403","","","","","","","","","","","","","","","","a6424059c7877f9083b2c23849770fa530bcbb20-2-20b83b2bcd785875242ab517eade02c31f682e5b","a6424059c7877f9083b2c23849770fa530bcbb20","root.record.ItemExhibitList.P5Item","a6424059c7877f9083b2c23849770fa530bcbb20-0-e5ff730b0122a5f0686f4fe2a2d5192b178890c4"
"Army Active","","1.459","","1.56","","1.748","","","","1.748","","","","","","","","a647c6ee9bb40e5f8470478d3cf8f7401c0b4ae9-0-88a7b4332a2fdbaf000ccc54153e4997ac3b315e","a647c6ee9bb40e5f8470478d3cf8f7401c0b4ae9","root.record.ItemExhibitList.P5Item","a647c6ee9bb40e5f8470478d3cf8f7401c0b4ae9-0-7878dc74b2127eaeb87e176e9ab499eb402c68bc"
"Army Active","","","","","4","142.05","","","4","142.05","","","","","","","","a7daaf12ceb3a343b9a6d25d5fa9045bec36b77f-0-ef9952ebc78fb89a0e7c80b014d61c4b9deca3a9","a7daaf12ceb3a343b9a6d25d5fa9045bec36b77f","root.record.ItemExhibitList.P5Item","a7daaf12ceb3a343b9a6d25d5fa9045bec36b77f-0-b223004d7e7d79c94d9f6751632e59696d035ede"
"Army Active","2","14.572","2","18.639","2","19.73","","","2","19.73","","","","","","","","a88feb5eb9cde3e4ac2af71d26fb45537bc963ae-0-38925ef78a59b2cffa37d7e0855a9784c703611e","a88feb5eb9cde3e4ac2af71d26fb45537bc963ae","root.record.ItemExhibitList.P5Item","a88feb5eb9cde3e4ac2af71d26fb45537bc963ae-0-c7c9925783b1fcb99fb761f6d60254ffda97e408"
"Army Active","1","2.201","","2.028","","2","","","","2","","","","","","","","a983a23a4c5b28ef95aab875f1edf18bc0b03c3f-0-1c64f5b89fe290c8237a9763dd06d3d647bc55ae","a983a23a4c5b28ef95aab875f1edf18bc0b03c3f","root.record.ItemExhibitList.P5Item","a983a23a4c5b28ef95aab875f1edf18bc0b03c3f-0-8491a8940892a9a95233bd4e0932c5bce129bcab"
"Army Active","997","187.585","2463","273.265","2274","232.614","","","2274","232.614","","","","","","","","aadc0183b1476131eca9a3d8fa4579be6728b44b-0-2a3bb06fb4570becf5d2c23b83525d318216adc0","aadc0183b1476131eca9a3d8fa4579be6728b44b","root.record.ItemExhibitList.P5Item","aadc0183b1476131eca9a3d8fa4579be6728b44b-0-5815b300a38017e551eabda6248596dbc3b1f0fe"
"Army National Guard","","19.928","240","1.097","443","34.6","","","443","34.6","","","","","","","","aadc0183b1476131eca9a3d8fa4579be6728b44b-1-2757554c640cd84087636d0663c62a792462c859","aadc0183b1476131eca9a3d8fa4579be6728b44b","root.record.ItemExhibitList.P5Item","aadc0183b1476131eca9a3d8fa4579be6728b44b-0-5815b300a38017e551eabda6248596dbc3b1f0fe"
"Army Reserve","","0.035","","","","","","","","","","","","","","","","aadc0183b1476131eca9a3d8fa4579be6728b44b-2-3fdd75e4c40f1fb7e997b69c1d9202a0103547db","aadc0183b1476131eca9a3d8fa4579be6728b44b","root.record.ItemExhibitList.P5Item","aadc0183b1476131eca9a3d8fa4579be6728b44b-0-5815b300a38017e551eabda6248596dbc3b1f0fe"
"Air Force Active","","18.156","","9.07","","8.514","","","","8.514","","","","","","","","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-0-50ab332eb83368bc52f62f1fa9eebaa8c25fab48","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e","root.record.ItemExhibitList.P5Item","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-0-834b0c47b7d0bce0717c160473636e668acb80e6"
"Air Force Reserve","","0.4","","0.145","","0.145","","","","0.145","","","","","","","","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-1-f1e1fedae53e1b2b4489e0b6b5772383af33da64","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e","root.record.ItemExhibitList.P5Item","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-0-834b0c47b7d0bce0717c160473636e668acb80e6"
"Air National Guard","","0.488","","0.15","","0.15","","","","0.15","","","","","","","","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-2-84cfd45520c1a43fda76f97a00259df5b9d3926e","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e","root.record.ItemExhibitList.P5Item","abac6edf6e62cc8e9b4006d6afc7dd5839fd7b5e-0-834b0c47b7d0bce0717c160473636e668acb80e6"
"Army Active","","104.251","","127.751","","126.869","","","","126.869","","","","","","","","b3425ab0c161d5385f752d597907c174c6f3f2a3-0-1f6d416b6cb1e16384d293ba5e08ef84534643fc","b3425ab0c161d5385f752d597907c174c6f3f2a3","root.record.ItemExhibitList.P5Item","b3425ab0c161d5385f752d597907c174c6f3f2a3-0-61b23573f0e6f29366cd49b5a45f0287d5fa0e68"
"Air Force Active","","1.702","","2.289","","23.259","","","","23.259","","37.955","","49.091","","","","b45f88a18df30d62281dd583c5e4dcc6b089e573-0-10b73896708d6cfc74247c1b4d5afec64bb36541","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-0-f9e844b4dd7a950f022d8c9a5f48b43af8761a99"
"Air Force Reserve","","","","","","2.657","","","","2.657","","15.328","","","","","","b45f88a18df30d62281dd583c5e4dcc6b089e573-1-30e6e17d76b70a81628c7e8e448971210c4db857","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-0-f9e844b4dd7a950f022d8c9a5f48b43af8761a99"
"Air Force Active","","20.205","","39.311","","43.596","","","","43.596","","39.051","","28.947","50.084","","34.698","b45f88a18df30d62281dd583c5e4dcc6b089e573-0-faeb6aee50048266705bb2928826835d67ee792c","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-1-3c57e9d38b4c0554fd3c089e369fa930914387cf"
"Air Force Reserve","","","","","","","","","","","","","","","1.713","","1.744","b45f88a18df30d62281dd583c5e4dcc6b089e573-1-64a4b867afa3c0cb8871377bbdfeb84227e7679d","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-1-3c57e9d38b4c0554fd3c089e369fa930914387cf"
"Air National Guard","","","","","","","","","","","","","","11.779","22.268","","22.669","b45f88a18df30d62281dd583c5e4dcc6b089e573-2-6d1456eb1f9341122988101d20b0654ed932897c","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-1-3c57e9d38b4c0554fd3c089e369fa930914387cf"
"Air Force Active","","3.58","","10.864","","11.046","","","","11.046","","11.244","","11.446","11.653","","11.862","b45f88a18df30d62281dd583c5e4dcc6b089e573-0-d4f4bdc6d4a6ba3f3fd48aa89dbd5bd3aa814bd0","b45f88a18df30d62281dd583c5e4dcc6b089e573","root.record.ItemExhibitList.P5Item","b45f88a18df30d62281dd583c5e4dcc6b089e573-2-08c43e9abff50a4cdfccb8f88e42844cf6bb0948"
