"val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"0101113F","00a7ac30601f89dbd482dd9b3d95bc21c4349755-0-fe08c54e68033da9d991e6402890ed32edc45acd","00a7ac30601f89dbd482dd9b3d95bc21c4349755","root.record.ItemExhibitList.P3AModificationItemGroup","00a7ac30601f89dbd482dd9b3d95bc21c4349755-0-04a66f29db54e3b3aed879d1ab9c8b9ac90c5110"
"0604800F","03f8e8bfc7d123974bf811b66730b57a76e0a8f4-0-3a2e20cd3a71d2e743f84484628f576a4225d562","03f8e8bfc7d123974bf811b66730b57a76e0a8f4","root.record.ItemExhibitList.P3AModificationItemGroup","03f8e8bfc7d123974bf811b66730b57a76e0a8f4-0-e06d145b0f031184263014274ff00e098d6476d0"
"0604800F","03f8e8bfc7d123974bf811b66730b57a76e0a8f4-0-7d38fee9907578fe29878d6ff6d2c33ac314165e","03f8e8bfc7d123974bf811b66730b57a76e0a8f4","root.record.ItemExhibitList.P3AModificationItemGroup","03f8e8bfc7d123974bf811b66730b57a76e0a8f4-1-73c9983a32b955ba60292641f0bc94ffb32a1cd8"
"0604233F","0824eb2f9c768f84c2fdc42ec0a431221a4d6249-0-68069763294640d7e4d46599c17b88eab8289a9d","0824eb2f9c768f84c2fdc42ec0a431221a4d6249","root.record.ItemExhibitList.P3AModificationItemGroup","0824eb2f9c768f84c2fdc42ec0a431221a4d6249-1-6b0bdcd4a625869ce92d4e4ee9403204f2fdd7fb"
"0303238N","0856e8d1049ce4094573476f378103b2d0c7c16f-0-80210cd94911c9d335aafc80f8fde593ce4c703b","0856e8d1049ce4094573476f378103b2d0c7c16f","root.record.ItemExhibitList.P3AModificationItemGroup","0856e8d1049ce4094573476f378103b2d0c7c16f-0-e4647c5789b3ad361ba2879c0670e53b7c8b094d"
"0303238N","0856e8d1049ce4094573476f378103b2d0c7c16f-0-fefd513adf6329589bf7130f93cc1168a85d93af","0856e8d1049ce4094573476f378103b2d0c7c16f","root.record.ItemExhibitList.P3AModificationItemGroup","0856e8d1049ce4094573476f378103b2d0c7c16f-1-831e2302a7836bb6bfd9322dd9ddb7837d5a0624"
"0303109N","08ea5ea32f265032470e50fb8e01b414aeb30db9-0-9cdd18e0936ead7e418ce5cfc85988cafe26b895","08ea5ea32f265032470e50fb8e01b414aeb30db9","root.record.ItemExhibitList.P3AModificationItemGroup","08ea5ea32f265032470e50fb8e01b414aeb30db9-0-3882874ceb8f8f674fefb33b44cba7eefd1944f8"
"0303109N","08ea5ea32f265032470e50fb8e01b414aeb30db9-0-9ada8e40ecbb840a8f00e60add5548b6b8a64ba2","08ea5ea32f265032470e50fb8e01b414aeb30db9","root.record.ItemExhibitList.P3AModificationItemGroup","08ea5ea32f265032470e50fb8e01b414aeb30db9-1-21160cc6360db9941c7beba0ad42411682a67b50"
"0204228N","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5-0-711cf49eb33e8f902d758c63d0d8982ccf4fadb2","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5","root.record.ItemExhibitList.P3AModificationItemGroup","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5-2-e00fb0dd948b3d2484bb9833b4a7f5326b077df8"
"0204228N","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5-0-b95727d2a92ef8711016a513987fe4228184977d","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5","root.record.ItemExhibitList.P3AModificationItemGroup","0986980bc1f0cd4cc22b2eb8bb49a83cf0b889f5-7-4b93e6b0ca43072e203f2a1d38fa17c0d659e0b3"
"0401130F","0989a56b20ac2bbaec61f72a12dd4289276b0790-0-27409e83f22e2e5d749da9ccf7dc782e8ce0795f","0989a56b20ac2bbaec61f72a12dd4289276b0790","root.record.ItemExhibitList.P3AModificationItemGroup","0989a56b20ac2bbaec61f72a12dd4289276b0790-0-4d87b67c16fe80dca3b2621088e5732fc857b134"
"0401130F","0989a56b20ac2bbaec61f72a12dd4289276b0790-0-1ea64eb286a32f56edcc1461713e32aecebe124a","0989a56b20ac2bbaec61f72a12dd4289276b0790","root.record.ItemExhibitList.P3AModificationItemGroup","0989a56b20ac2bbaec61f72a12dd4289276b0790-1-bf9e9608d0ff6db564ac9f62e4a2dc7468f24485"
"0604512N","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-778fda78feddf207a734059fa1ed57f2425d1284","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P3AModificationItemGroup","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-b33fb2665d446230ad742327b8c2382aa5d1f268"
"0604512N","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-0ef8ac03c1fabe7dc9515742adcc1361ee1d891f","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P3AModificationItemGroup","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-1-a5c07a311d4567c70b298699650adf9290a18d43"
"0604512N","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-0-27a369f6bd3aab8e019eee3d46825f4c94adc00a","0f3b5b23d44d4ecc35d109c2c574b63a84c12160","root.record.ItemExhibitList.P3AModificationItemGroup","0f3b5b23d44d4ecc35d109c2c574b63a84c12160-2-58bbf61149a053f71619df121a10ad7be051dceb"
"0401314F","110f67b87bd41b17eee3426b4ccfebe7687dc4bc-0-205154856ab4194f82704de023d5d47419741b16","110f67b87bd41b17eee3426b4ccfebe7687dc4bc","root.record.ItemExhibitList.P3AModificationItemGroup","110f67b87bd41b17eee3426b4ccfebe7687dc4bc-0-d6d8d1b8b28a4a379347b762451291129c4ae0a4"
"0604933F","13c303358d96b5d5ea8905f55f1067bdf4b5ff21-0-b4b29c9434f66fe1e79993e81ebdac7cd8c9ee54","13c303358d96b5d5ea8905f55f1067bdf4b5ff21","root.record.ItemExhibitList.P3AModificationItemGroup","13c303358d96b5d5ea8905f55f1067bdf4b5ff21-0-3cf307fa4be6b4fa59e6cbc6da9ef8da7f8b894a"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-9b36979f67bc5467478c0397094a508e20518de4","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-e2af2bfbc005b87ea99b6ba0bda8520def7f8811"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-72ea2481fb97ec6176291beb4bace7c24fee0808","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-1-bbee78094d0335f77447d4c47e3046b28ab0aef8"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-3790d0de2280834a0c6a164352274c4049da154f","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-3-e630abaef5e1433f21701aff99b79321e82f0b45"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-e951191d65901144e7c1eecbd71c4d7192f1c152","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-4-bf67c0b8ef0083dd5a1fe7f0b8e106020ba546ef"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-0d88538fa2f32ee27e43ff4ae69aada7750e758d","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-5-6cfd0eb1c0f5a0072976431b0cfe7d87f70873e6"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-cbb181b748d5d3ba11b6020c397f8de37966950a","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-6-6b093668ee2a01836b7c53e0bd711a9e0cdcb5fd"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-987763b0f2478df73a2e88b5673c2250d5746e84","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-7-8cdcdcdf858855c22cc1e0f0b45398060316a724"
"0604504N","150b4f25b0de5e8ba90055e48c7c81e6966697b9-0-3be53789551769eb56e4683e96fc0160f62a9fe6","150b4f25b0de5e8ba90055e48c7c81e6966697b9","root.record.ItemExhibitList.P3AModificationItemGroup","150b4f25b0de5e8ba90055e48c7c81e6966697b9-8-8e7066fc66077d0e21e2935f8448c18d0808e63c"
"0101122F","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-0-791cee777d5c843119b5453f20570d70236e1334","153a9f7c113f692c1b3663e4f207a0f9cb26d59a","root.record.ItemExhibitList.P3AModificationItemGroup","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-0-18df3dad6e208ffc782eab867685381e25391f4d"
"0101122F","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-0-0a4df88894ab7239426d5fd61a6bfd3d5b4d199f","153a9f7c113f692c1b3663e4f207a0f9cb26d59a","root.record.ItemExhibitList.P3AModificationItemGroup","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-1-22a4becb77c5ecb96e5d78b712a2d65a2aea38b9"
"0101122F","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-0-b1832bc21c82e56d04ab0bbc6674516a69fec0fa","153a9f7c113f692c1b3663e4f207a0f9cb26d59a","root.record.ItemExhibitList.P3AModificationItemGroup","153a9f7c113f692c1b3663e4f207a0f9cb26d59a-2-df577e76551bbdba13dd583d21b8575b259651f6"
"0603512N","1a45617c2910cee50ad09558a6def0c067bde0ac-0-3bb24c1a809c186d04d39a6285d3e5ee70178abc","1a45617c2910cee50ad09558a6def0c067bde0ac","root.record.ItemExhibitList.P3AModificationItemGroup","1a45617c2910cee50ad09558a6def0c067bde0ac-0-3de36d390fc9d993d27b44622b2a13ebbc4da88e"
"0401218F","1d689f0f36258fe897c6ef0040b400c62cdda1ee-0-f7dc9b361bcb9c42119673af1d1198d9cead4857","1d689f0f36258fe897c6ef0040b400c62cdda1ee","root.record.ItemExhibitList.P3AModificationItemGroup","1d689f0f36258fe897c6ef0040b400c62cdda1ee-0-022d4161a6fc4abdc3abe9b56c102b9edc05312b"
"0305220F","1d9f1a4d303cc8a3fd75971300776822fbe16431-0-ba8b1a23d5ab701b16f1b42d03a8feaa2c6aa245","1d9f1a4d303cc8a3fd75971300776822fbe16431","root.record.ItemExhibitList.P3AModificationItemGroup","1d9f1a4d303cc8a3fd75971300776822fbe16431-1-047e0ddc76cf04e04ef805d2b8e3743015d28b15"
"0305220F","1d9f1a4d303cc8a3fd75971300776822fbe16431-0-9f8dc74d0c7b8cc1815903d505a869d0f51b12dd","1d9f1a4d303cc8a3fd75971300776822fbe16431","root.record.ItemExhibitList.P3AModificationItemGroup","1d9f1a4d303cc8a3fd75971300776822fbe16431-2-63cbf9cab05068afc71a2630f017055189bab715"
"0204571N","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-0-0f8d50274e789608a6267bc7e6a6e20833dd7149","1e637b22db16df80b558bbaf4b53b6bd23fd2a18","root.record.ItemExhibitList.P3AModificationItemGroup","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-0-58c85942f59f90a1c9794e91998f3df512bbf618"
"0204571N","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-0-5e640c824976add9c6a53d283647459b15558ac7","1e637b22db16df80b558bbaf4b53b6bd23fd2a18","root.record.ItemExhibitList.P3AModificationItemGroup","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-1-18ce764c27b813c3fa308f0c2c8eac72fc40f4c9"
"0204571N","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-0-8307869ccdc56949c19f7855cc1a9872bb459028","1e637b22db16df80b558bbaf4b53b6bd23fd2a18","root.record.ItemExhibitList.P3AModificationItemGroup","1e637b22db16df80b558bbaf4b53b6bd23fd2a18-2-cdefc0c56b4e309a05a263663767c61f436ca2b5"
"0604270N","1f1e45e2385c12428de5d665e2613200b5b8beaa-0-9f4ffe1e8b8eabc859821dc25adc701eae2ca330","1f1e45e2385c12428de5d665e2613200b5b8beaa","root.record.ItemExhibitList.P3AModificationItemGroup","1f1e45e2385c12428de5d665e2613200b5b8beaa-1-726e094fca622eb5024e32561edc57cdae189166"
"0207224F","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf-0-44ffb54ee3905fd52cd73203949f528719b9a1a7","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf","root.record.ItemExhibitList.P3AModificationItemGroup","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf-1-8546883635c5ff37cb8d231c50e6f6851a150933"
"0207224F","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf-0-e2d84cd1041ff8b7c2aa2fd8320c53c82f5111b3","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf","root.record.ItemExhibitList.P3AModificationItemGroup","1f74a43f0d0b6e827da7cc03b4983ca0f6cba4bf-2-6c48f7e9526cd5c5e73101d3503d0f991d665575"
"0205601N","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91-0-648800070cda856b8c9c7a7047e76ada3c484479","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91","root.record.ItemExhibitList.P3AModificationItemGroup","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91-0-c2022e3f7c679051471e4c9697e24864ed8d664b"
"0205601N","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91-0-19adfcfe5b675f077e21547f040dda6ff31ff9c4","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91","root.record.ItemExhibitList.P3AModificationItemGroup","1fa0c3c53d7d886cf317d06c82b1ed9c9d001f91-1-e997709eec1bd63360fceb730d3a65d7ff4ca459"
"0604777N","2447d26e12b8afdc494cce73e3997234dbe9afe7-0-e1770e8d49ee628587d32a02111119adbc00ac8b","2447d26e12b8afdc494cce73e3997234dbe9afe7","root.record.ItemExhibitList.P3AModificationItemGroup","2447d26e12b8afdc494cce73e3997234dbe9afe7-0-e57f0f7513b0a0ce03929509e73e0c9cd87dc04c"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-ecb4beb7591c5d7ac4c895009b2c0c3c54126a1b","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-1c9044094d99260a306c62a0dafa7a8bf2774311"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-13852f3e7ba41b8a0d1c7ccd39c61c0e6f53df89","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-1-127990b3b2829e71255d85850dffbba7678a74f2"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-a1d7f405a208ec40827e9c59e53249bb501ad761","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-2-8ead81849609cc2a0a073a5e5d26d8e2446bd324"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-fd3ac89decc42c77e6e62af58c00ff3f68f6ff8b","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-3-f4e1877eeb7ff77dbefbfb3bca9df4088ae5de3a"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-a50e903929aba724bcf63b732bdbf0a439f05bd9","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-4-c8cb78bb6b0bfe4bea09e267c89ba35e2a73c28c"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-91da4a2b3e7d86f5f5ea3ee29104ffed3c8e0c55","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-5-6d003445ef519ec6db344fea1ca88edc0eab9b7f"
"0604504N","2820c9fc8d39ab5f030b434280731e669dc58a7f-0-7b4bb0558810aea3d33804542785494daa29fcf6","2820c9fc8d39ab5f030b434280731e669dc58a7f","root.record.ItemExhibitList.P3AModificationItemGroup","2820c9fc8d39ab5f030b434280731e669dc58a7f-6-a4f6d054315498fa40761c8bbbb8d667013a5912"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-9f662798e7d76dd67feb295799afc73f020175ae","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-99e45e1fefa7ab880a7ea328080e5d091d7a9520"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-43b3cf4859fe3dd23a315d32c0b1b7027e52d77c","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-1-13221584c2cff59f677fb326b4895cf849d2dbfc"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-2c98024550b2e7e9a89c78b2962bf2d0cfbfe0c9","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-2-e1b684b6c8aec25225b7e8602ff4b9b7c382f453"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-ed49ecf9d0aba109af3218b974f0b34977733c0b","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-3-e3a5ba1d9c86153821586a50bbfa6cd267a4ef0c"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-a3e6fe11f8d8ad817bcfe81396c5cb21cd60fe3d","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-4-cf6a37df5d29e69cd0a522223f2c4917d51ed112"
"0304785N","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-0-28fe3c12e108ce0556db8024d74335a2b72bf472","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5","root.record.ItemExhibitList.P3AModificationItemGroup","2ccf8dbcce4a23ece369ac32910a7d992f2c19b5-5-4a6b3b78646d6642fd98897103fef84874dc4e1e"
"0604757N","2eebc05791c5c928bb1eb7a6f919af39e495ef14-0-2655f73ea53cd8a128ce64754a3db24d95240301","2eebc05791c5c928bb1eb7a6f919af39e495ef14","root.record.ItemExhibitList.P3AModificationItemGroup","2eebc05791c5c928bb1eb7a6f919af39e495ef14-2-e5fd2158df43f41835e84966719bf4b23feb841e"
"0604757N","2eebc05791c5c928bb1eb7a6f919af39e495ef14-0-4017eeb3114f4bc3017cf44a7fc89633d76db683","2eebc05791c5c928bb1eb7a6f919af39e495ef14","root.record.ItemExhibitList.P3AModificationItemGroup","2eebc05791c5c928bb1eb7a6f919af39e495ef14-4-fdc13531cc1bb793eeba6b2430c8760181d34927"
"0604757N","2eebc05791c5c928bb1eb7a6f919af39e495ef14-0-fb3bb035fb0aed56a21e6086cb26b069faed059d","2eebc05791c5c928bb1eb7a6f919af39e495ef14","root.record.ItemExhibitList.P3AModificationItemGroup","2eebc05791c5c928bb1eb7a6f919af39e495ef14-5-771c6e6c616fe835898d8ec67f69fd3d22ea4f66"
"0604757N","2eebc05791c5c928bb1eb7a6f919af39e495ef14-0-5aefdf67804d52dd1dcb519d861a19cba562381d","2eebc05791c5c928bb1eb7a6f919af39e495ef14","root.record.ItemExhibitList.P3AModificationItemGroup","2eebc05791c5c928bb1eb7a6f919af39e495ef14-6-8b88f51ac7077a9ad2df3d51b01c3e7079fc520a"
"0401132F","2fe8f17cfcc08a710f1d7a66780241bcc70db238-0-4d0ba84fbe5b9bea803b20a8b0a0225e62d0d9de","2fe8f17cfcc08a710f1d7a66780241bcc70db238","root.record.ItemExhibitList.P3AModificationItemGroup","2fe8f17cfcc08a710f1d7a66780241bcc70db238-0-9025133fac6649219042a74b0f0101936418a466"
"0207417F","34b520609a66f831fcd9ecb426d03fba535a8b9d-0-dda8edf77f69a48535af7bd72713a942696fbd4a","34b520609a66f831fcd9ecb426d03fba535a8b9d","root.record.ItemExhibitList.P3AModificationItemGroup","34b520609a66f831fcd9ecb426d03fba535a8b9d-0-1467c6d392e31ede0d3b51f62346d1a49df6ccbe"
"0207417F","34b520609a66f831fcd9ecb426d03fba535a8b9d-0-f9296d47d2ff824510c46b550e3dc70bc1f25ee7","34b520609a66f831fcd9ecb426d03fba535a8b9d","root.record.ItemExhibitList.P3AModificationItemGroup","34b520609a66f831fcd9ecb426d03fba535a8b9d-1-8067d01c6a89dc10923dc6a1734f1a0c6368a4c7"
"0401897F","36534adaa3f912f497e0482f9e7cb5a2147e37e1-0-6e2edef9636d3765b64b6c8d86e302ecefa053e0","36534adaa3f912f497e0482f9e7cb5a2147e37e1","root.record.ItemExhibitList.P3AModificationItemGroup","36534adaa3f912f497e0482f9e7cb5a2147e37e1-0-0a1f2e63da4f30ffb277cce525e7f61ab6e572c7"
"0604777N","3ecaabfb96e9c56c4d3a254fd9c257fb3ba923b5-0-c7d9aa16ba09fdd15784163c15231044fe3520fa","3ecaabfb96e9c56c4d3a254fd9c257fb3ba923b5","root.record.ItemExhibitList.P3AModificationItemGroup","3ecaabfb96e9c56c4d3a254fd9c257fb3ba923b5-0-439ed701a2fb879c602ce9567843c7a1d00984fc"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-d5ed018558341003d02974e9f6104082773c48ca","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-0-f47c941172f16704cc3115b7754ea044a0588b1a"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-acb63b3771b981e7a2e65bc696173be4fc852ae7","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-1-9f0c9d9bd5f362d55d171035918199f4b93c6db7"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-6f4d308791b74fb22cc981ef19b458dcf16257a0","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-2-5cdb204b08ded70d6acf03b68e464d9a5d41f850"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-b53b83c9f0c4f44003fc895130c5d888ec635514","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-3-79721f7779e3690c9fced3886630e417269837de"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-8cf54309ee5cc3416f9e5075e7f38f379bc7a123","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-4-a4146260c9aa058ef8632dc71e584d83efd6d059"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-ec3e245c7cad3282873408cfc4b1b0963962ebcb","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-5-7b04d9a41563c4a581fd179970aa54e776dd7ce0"
"0205219F","40be3a38a9f591087d03d78218ff07382943c389-0-e4e4a0978653b1d3f65e17f29b852a35e61327c4","40be3a38a9f591087d03d78218ff07382943c389","root.record.ItemExhibitList.P3AModificationItemGroup","40be3a38a9f591087d03d78218ff07382943c389-6-9ac6f3f3b0601f6261422ca583e926c5c69d96d9"
"0702207N","417c96e8548769e89c30649696e3921a8ac56a65-0-9a951cfd01151cd507e8fd4334d7390cee88af53","417c96e8548769e89c30649696e3921a8ac56a65","root.record.ItemExhibitList.P3AModificationItemGroup","417c96e8548769e89c30649696e3921a8ac56a65-0-ac639e7fe74b909f0e3aabdfe9566ca99e36aacb"
"0702207N","417c96e8548769e89c30649696e3921a8ac56a65-0-18e548e65caa00594e701e1fc84592a481802708","417c96e8548769e89c30649696e3921a8ac56a65","root.record.ItemExhibitList.P3AModificationItemGroup","417c96e8548769e89c30649696e3921a8ac56a65-3-aa9a1067893e44d908d695a8c4c050490bab1e94"
"0603208N","417c96e8548769e89c30649696e3921a8ac56a65-0-096eb8dec4a9d3d08c96941d0017ab48f19db37a","417c96e8548769e89c30649696e3921a8ac56a65","root.record.ItemExhibitList.P3AModificationItemGroup","417c96e8548769e89c30649696e3921a8ac56a65-4-80362e3438fccbef53d37503cc42d9a6964fc33d"
"0603755N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-3ce394395bf2195d99342bb9a0554fc676ad0f72","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-10fc84d47ebbb868251d047ad1b965a69563a7a3"
"0603658N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-1-affcca873cac55e77118a132b63e6d011bd5e804","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-10fc84d47ebbb868251d047ad1b965a69563a7a3"
"0603755N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-d6ff39968b891d542b033d85aeed217c2f660225","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-1-5c132a00ba680e29a86171eb06fed4255ad443d1"
"0603658N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-1-088654e110826e7ebfaf5545ceae40b8c304c895","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-1-5c132a00ba680e29a86171eb06fed4255ad443d1"
"0603755N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-8272e4aa42b51b3b6aa33413614ca5ab4dd20486","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-2-a046ad4c8f343b6c84d57c31e7d82eebb5edf1be"
"0603658N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-1-86cd805b47c3a35d4e2806d696f51995f35882dc","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-2-a046ad4c8f343b6c84d57c31e7d82eebb5edf1be"
"0603755N","45c219c0dd27e79347e0e89dcbb94a6e2928c084-0-6d88df5bf92aecfa6f2c033c6da345b832fbac32","45c219c0dd27e79347e0e89dcbb94a6e2928c084","root.record.ItemExhibitList.P3AModificationItemGroup","45c219c0dd27e79347e0e89dcbb94a6e2928c084-3-77b00164f11e99efd4de77cf85f836f95966deb0"
