"Name_val","Location_val","InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","HistoryPlanningList_HistoryPlanning","MinimumSustainingRate_val","MaximumProductionRate_val","Rate185_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0204da979f3fe83eede49dd470a5931a074cade4-0-6e1f7119f4c9b0cf83df8efcb8293a02278f1641","","","","0204da979f3fe83eede49dd470a5931a074cade4-0-d6452a5a3dc070b5a261d3aee669e6ff78184657","0204da979f3fe83eede49dd470a5931a074cade4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0204da979f3fe83eede49dd470a5931a074cade4-3-6f3263f1ca8e868c1489684be21705728d9e7ee3"
"TBD","TBD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-0-b8f85e0a1e207c5183e3dd8286e406e6f29e5bff","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-0-570d734b6dd638674229dfb22a8ab6f734523ffd","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-0-7fe52f6bccc803f6927a502c9e121740ba25a275"
"Exxact Corporation","Fremont, CA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-1-206ab2c5cfb1aa781d6824fcc25e9757f6aaaaaa","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-1-16f71a30bcf6a9606e126d1f88ec0f02bbedd518","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-0-7fe52f6bccc803f6927a502c9e121740ba25a275"
"SGI, Silicon Graphics, Inc","Silver Spring, MD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-0-0b4366363dd582351fa1b02a6de2543afd3f846b","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-0-dfb7f5576fd0b41b0e33a0d4422bde0f833f716a","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-1-b44681482698790bfe29de7dd3b1c7fd0526b555"
"Cray, Inc.","Seattle, WA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-1-8eddb498ef6a87242cfda4e0e5300606575356e2","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-1-614bd68986146a2f713428613a68edbd0c71c194","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-1-b44681482698790bfe29de7dd3b1c7fd0526b555"
"Iron Bow Technologies","Chantilly, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-2-34893cc57ddc19d9ca9904e681aa0b7259d003fd","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-2-ef9f4c22da6767272dfe04b1547c8f0d25f0fcc3","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-1-b44681482698790bfe29de7dd3b1c7fd0526b555"
"Lockheed Martin","AFRL, OH","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-3-687682857d31ec91a8dc953dbd0bc4f9bcc7eacf","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-3-14a7094f6a535a3bf5c9510c81921fe3cd0c119c","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-1-b44681482698790bfe29de7dd3b1c7fd0526b555"
"TBD","TBD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-03c3c74821e212073e6d0db6ae71b40781671fe9-4-c0351346b992f9cadf350acfe8cf7e477381e98f","","","","03c3c74821e212073e6d0db6ae71b40781671fe9-4-982661b824fadbedca71906e7821c4591a337e09","03c3c74821e212073e6d0db6ae71b40781671fe9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","03c3c74821e212073e6d0db6ae71b40781671fe9-1-b44681482698790bfe29de7dd3b1c7fd0526b555"
"EPS","Tinton Falls, NJ","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-663d8e8d0f4e397bcd57d1fd1e20d6fb93f8092e","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-89e862ed0ce26c84170383db53cf6b7744ea5cca","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-fcbc416863e6592f267130b4e2047af3ad37a768"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-0975606a9650a0c3be3c13557370b7b94ca6216e","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-86b241fceccb864a323bb05b8809b869e0e8deb8","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-9f92c50df54f2d6a8eb502ee92745f27129dd9b0"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-dab10b6734bc83e9a9b98b8fae03a2059de2d911","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-20365184a3c5d89741743fddb7e74670bfa07d65","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-1-177645a957bad6369db036d4b2cb6fdf7779089a"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-6f04b75636ebd2282b1ee811c428eb0a79321884","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-0071a855ad6d8735e40d973a25d26844741bbb0c","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-2-89af57fd8ca5d38869f80d40a43e8e9bfc0f6795"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-d2e027c601437ef6e508c0a3c4ef4ea582d57eb8","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-d7ea4a410e1fdf6c5c5bb418cb6d734d3d982f51","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-3-44bbc686fc32fe72b6709ac3a285ee725236ea14"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-7c842755a3f8ddcebba48131a277b86264da84c3","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-9b13220425b11dccd55b101dc1fa9311c8d5e657","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-4-a0140f741dfb7f649ce6240a37876ca3a2276ef2"
"TBD","Various","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-c275ab90f798801d7bb2cf63597d186da70d9d2e","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-6ffb7022dce69a7b2f465a82d12826674ef6265a","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-5-c66a7be5c46e44f012514053a3c45f3b7186d159"
"Nisga'a Data Systems, LLC","Herndon, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-0ccaf6cb2a097322185d03318a58e203302f3e5f-0-48b33b9626396baffbe37eba5f141c3f6e975ca8","","","","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-b63fb5931c64606f52c373036ddc1ae6e95cd120","0ccaf6cb2a097322185d03318a58e203302f3e5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","0ccaf6cb2a097322185d03318a58e203302f3e5f-0-769392a9ab2997bdb693957711cbdde9ff5a792c"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-ca30904d15c05da0e8a673ba3fa3c021ad257068","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-e14adcee23f994a0ff5cd6830dc3f8b6605d522d","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-9134a11802ad120522f0e3bf218aaf0c965d5a18"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-8b5d03c499aaced10d0e89c4b3cd8a059ecaa0a9","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-f6a5419edd15cbbdb0396094b02f6d58d14c6483","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-93a7cfb8d6ea0e7b904f9ab6f188e7ee1581a3ec"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-da821f714ac21fd204f42d02ff4da5937227e475","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-27ba71067781e96d854d6b0b5348b7403710900d","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-93a7cfb8d6ea0e7b904f9ab6f188e7ee1581a3ec"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-b8a2b0d70fdb95f7336976f4d4edc8e8954506b6","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-e6cbce003aa4a0c3948e09ff4ae14239c8afba38","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-4bf7e17be73062a698031e483f889a0ffffc3d02"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-45d75fb7760f28eb0f143199c498a508a71ebca7","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-663756c02d2f1dece6a7625de0d84ca8cfd6079b","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-4bf7e17be73062a698031e483f889a0ffffc3d02"
"Various","Installations","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-f7b0193b31f9e7eda665104d11397a776731da6b","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-07451237f6138c3187494817aae96365b1611c1c","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-2-226a0896bad48c9a99f6952ec2e370c224a808e5"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-fe84e8bc6412f46e3bf11f13cf5f0cfc9c4c8275","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-72ab02244d6b04fca69761d3f4adb57c0353fa2c","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-2-226a0896bad48c9a99f6952ec2e370c224a808e5"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-022f007381e31c45c248f73dddeed415406561ce","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-bf84d7f0b0534ad5b2c56b5fb1ae9ac3e81aad6f","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-3-28dc769727150c6a4803f0eba080d0531aba474a"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-5c8b0aed6563bc9fd9bd69b01d5ba22372a82aa3","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-36911a63e90e535c9be448fe8331e99e2272a577","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-3-28dc769727150c6a4803f0eba080d0531aba474a"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-1fb1acc722f75bfa274c56099224fbe29cdd575c","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-42dfd353e313a687a09d412fe72102f1e9cf2238","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-4-c03195b1e62f34367fbdae0f5513763318bb6537"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-7ff7a0cdb14179c44e5259995d1fab7069355409","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-f14914643a729d691a13d6033acbc708e71b056e","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-4-c03195b1e62f34367fbdae0f5513763318bb6537"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-6a38f854374071e218b7eb1200b870f5ff15acbf","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-0fb11a133a53e39b5de73cda269fedb6057e796f","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-5-fadbe835cb144d971e7933dd587b948fef33d291"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-1-02f62341239e7cf1e740d6033122a2c632d76858","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-1-249373d3823ccf15d007d8854716f6a32a928d29","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-5-fadbe835cb144d971e7933dd587b948fef33d291"
"TEIS","Ft. Detrick, MD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-723bce739b2ee8223cb56595833d63dee620dab6","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-af357b35d556c4f445844b10ae0444889e6d9302","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-6-3f7e10f8c01d3386e353f5a204dc557e60249c77"
"Various","Installations","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-ca496d5e027b7bf49dae24a5f28c5816485c6835","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-c1535916665a7aa116bdfec328faed4b4dbcd772","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-7-af1a9b22e761dfd4e38bed5aa0ca57d4abcc4522"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-12ddbacf31903fc8e314944d8dd18609cc4c0223-0-ecf21101631108e098265dd4c35e9d4ca952fb29","","","","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-55a5b0bd93817fead0b8a7e949e0f653686a7446","12ddbacf31903fc8e314944d8dd18609cc4c0223","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","12ddbacf31903fc8e314944d8dd18609cc4c0223-0-dde067a05f99a94d2664f86da1a2842d57a3c66d"
